,wt,wt1,wt2,wt3,wt4,wt5,wt6,wt7,wt8,wt9,wt10,wt11,wt12,wt13,wt14,wt15,wt16,wt17,wt18,wt19,wt20,wt21,wt22,wt23,wt24,wt25,wt26,wt27,wt28,wt29,wt30,wt31,wt32,wt33,wt34,wt35,wt36,wt37,wt38,wt39,wt40,wt41,wt42,wt43,wt44,wt45,wt46,wt47,wt48,wt49,wt50,wt51,wt52,wt53,wt54,wt55,wt56,wt57,wt58,wt59,wt60,wt61,wt62,wt63,wt64,wt65,wt66,wt67,wt68,wt69,wt70,wt71,wt72,wt73,wt74,wt75,wt76,wt77,wt78,wt79,wt80,wt81,wt82,wt83,wt84,wt85,wt86,wt87,wt88,wt89,wt90,wt91,wt92,wt93,wt94,wt95,wt96,wt97,wt98,wt99,wt100,unp,unp1,unp2,unp3,unp4,unp5,unp6,unp7,unp8,unp9,unp10,unp11,unp12,unp13,unp14,unp15,unp16,unp17,unp18,unp19,unp20,unp21,unp22,unp23,unp24,unp25,unp26,unp27,unp28,unp29,unp30,unp31,unp32,unp33,unp34,unp35,unp36,unp37,unp38,unp39,unp40,unp41,unp42,unp43,unp44,unp45,unp46,unp47,unp48,unp49,unp50,unp51,unp52,unp53,unp54,unp55,unp56,unp57,unp58,unp59,unp60,unp61,unp62,unp63,unp64,unp65,unp66,unp67,unp68,unp69,unp70,unp71,unp72,unp73,unp74,unp75,unp76,unp77,unp78,unp79,unp80,unp81,unp82,unp83,unp84,unp85,unp86,unp87,unp88,unp89,unp90,unp91,unp92,unp93,unp94,unp95,unp96,unp97,unp98,unp99,unp100
1_HH_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1_HH_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.039282,-0.254873,0.0563286,-0.402574,0.302866,0.0658902,0.262702,0.0128488,0.170238,0.00515352,-0.228594,0.248657,0.391658,0.138722,-0.0722676,0.103288,-0.197157,0.17785,0.137773,0.084415,0.152271,0.0122685,-0.219818,-0.159579,0.0723467,-0.239632,0.123558,0.0237047,-0.132598,0.173767,-0.173262,0.118143,0.0998273,0.589424,0.0197093,0.139651,0.0948688,0.0371875,-0.196281,-0.208189,0.177849,0.390207,0.235043,0.32548,0.00433526,0.0751132,0.274738,0.141149,0.073561,-0.0729325,-0.0545726,-0.0882628,-0.314566,0.0992664,-0.0246623,-0.228845,-0.183245,0.265714,0.172107,-0.0979917,0.0759471,0.0774783,0.0540795,0.180059,0.164643,0.367577,0.316841,-0.116706,0.147017,0.108605,0.0710404,0.0519239,-0.0521894,-0.0414407,0.289752,0.142069,0.105466,-0.0958032,0.185381,0.201513,-0.147411,-0.0945033,0.0333026,0.166204,0.235529,-0.0619493,-0.116782,-0.217989,0.460102,0.0261693,-0.103606,0.0784289,-0.138275,0.0641278,0.013916,0.194283,0.0335471,-0.0133037,-0.246285,0.0501986
1_HH_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1_HH_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0824102,-0.242689,0.133539,-0.0686632,0.473274,0.108152,0.148585,-0.061811,0.120174,-0.0297299,-0.0307236,0.204128,-0.0611681,0.234714,0.167584,0.321631,0.214829,-0.107402,0.0178667,0.0105733,-0.21867,-0.0354341,-0.0295342,-0.251801,0.266475,0.0577878,0.241283,0.290603,0.199902,0.263799,-0.0247045,-0.314116,0.230807,0.102484,0.165579,-0.108806,0.015396,-0.158432,-0.0407896,0.0527224,-0.233319,0.0288656,0.171216,-0.293281,0.00230379,-0.161638,-0.268832,0.470393,-0.196284,-0.0172063,-0.0152724,0.10327,0.207593,0.187625,-0.157579,0.0625114,0.039733,-0.0161483,-0.0334957,-0.216519,0.391259,0.197282,0.290235,0.0679042,0.333899,0.0543634,-0.202613,0.0405555,0.315733,-0.113779,0.152982,0.387686,0.181762,0.138002,0.530615,0.0075973,0.413208,0.121829,0.0105149,0.257592,0.168761,0.115682,0.199883,0.317323,-0.0988586,0.234013,0.120678,0.023406,0.0247098,0.348023,0.346313,0.214696,-0.218782,-0.220752,0.0530394,-0.115606,0.185889,-0.368297,-0.564701,-0.352222
1_HH_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1_HH_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0397516,0.0471793,-0.0886146,-0.242212,0.0327023,-0.194696,0.160382,0.125626,0.172341,0.404836,0.0322766,0.166278,-0.13627,0.0366827,0.0410829,-0.171301,0.0324209,0.126289,0.0220492,-0.0757301,0.00416481,-0.173502,-0.249163,0.0700296,0.185345,0.464325,0.220391,-0.283218,-0.156806,-0.288461,0.218211,0.163904,-0.141071,-0.0245302,-0.0969436,0.0388506,-0.0380652,-0.219636,0.00128866,0.206081,0.252646,0.241955,-0.240846,-0.127688,0.00286982,-0.0530274,0.152923,-0.0193592,-0.238614,-0.165443,0.188555,-0.17012,0.179521,-0.195149,0.334598,-0.117751,0.232306,-0.00440851,0.23119,0.0438855,0.462999,-0.104525,0.0377238,0.363483,0.193655,0.207593,0.335914,0.0933019,-0.178537,0.060349,-0.0495496,-0.0175683,0.0549776,-0.174813,-0.249813,0.251911,-0.327452,0.0564413,0.396344,-0.122958,-0.285804,-0.153899,-0.11561,-0.34031,-0.0673843,0.397936,0.426798,0.484813,0.0698962,-0.0169085,0.0761234,0.257606,0.120134,0.042338,-0.07702,-0.0313718,-0.099926,0.118374,0.168527,-0.114668
2_HH_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
2_HH_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.172728,0.0994126,0.352858,0.294502,0.152315,-0.185685,0.145322,-0.0251738,0.233235,-0.135606,-0.599375,-0.102089,-0.0256978,0.119137,0.140767,0.427556,0.02539,-0.287265,-0.198113,0.0455853,0.0435465,-0.506205,-0.0633069,0.108552,0.0237014,-0.140084,0.249802,0.184555,0.0708908,0.537342,0.170123,-0.294156,0.0651578,-0.157401,-0.289814,-0.0276703,-0.00839858,0.177008,0.257689,-0.16227,0.132006,0.199893,0.0557222,0.277313,-0.179423,-0.00684482,-0.274848,-0.215325,0.342023,0.0314259,0.151996,0.0195696,-0.300951,-0.00243966,0.377535,-0.114237,-0.00264372,0.000908067,0.199535,-0.086744,-0.455372,0.256347,0.209035,0.0792466,0.0271922,0.147633,-0.089584,-0.289832,-0.0228012,-0.297088,-0.113404,0.0885008,0.18075,0.325357,-0.143156,0.00823102,0.398408,-0.176045,-0.200959,-0.188525,0.0569808,-0.0354431,0.238978,0.239714,-0.0846722,-0.322222,0.0222102,0.258672,0.0524879,0.0506055,-0.121165,0.125329,0.0617159,0.0509707,-0.193531,-0.0188498,0.0270588,-0.354926,0.0668163,0.151436
2_HH_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
2_HH_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.12858,-0.26178,0.253478,0.295805,0.0449708,0.262813,0.156152,-0.0627046,-0.0182971,-0.164744,-0.170927,0.29421,-0.0813002,0.0734515,0.203198,-0.0499064,-0.0183645,0.18614,-0.0579019,0.225972,-0.31062,0.275466,0.502517,-0.00704954,0.107669,-0.0847435,0.136693,-0.276312,-0.00815711,0.117761,0.143824,0.0152881,0.227377,0.0653097,0.189611,0.199877,0.278649,-0.181488,0.146674,-0.202694,-0.198211,0.050786,-0.0157717,-0.0212797,-0.0867903,-0.431157,-0.0696427,0.149462,-0.177682,-0.00527797,-0.286882,0.125761,-0.0730687,-0.071379,0.234324,0.128314,0.0144668,-0.399133,0.089976,-0.04262,0.088912,0.443144,0.11435,-0.307442,0.135121,0.131106,0.220651,0.267047,0.199736,-0.179801,0.361176,0.0505408,-0.273909,0.00129554,0.364571,-0.0912141,0.04705,0.266773,0.130088,-0.170092,0.0917174,0.424599,0.0368993,0.239311,0.0937034,-0.0820774,0.197627,0.0484941,0.402689,-0.267421,-0.0810263,-0.0113336,0.103692,-0.450338,0.107221,-0.158647,0.13046,0.116259,0.0699847,-0.159012
2_HH_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
2_HH_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.14457,0.117955,0.0786288,0.0270771,-0.284454,0.330287,-0.238308,0.141591,0.182194,0.258947,0.0700465,0.0073499,0.0736042,-0.0708073,0.275333,0.321452,-0.260787,0.342483,-0.161463,-0.128897,0.17979,-0.184891,0.150411,-0.169606,-0.221673,-0.181465,0.406985,0.0257789,-0.286504,0.167069,-0.246075,0.00869251,0.310712,0.505545,0.0761706,0.0293168,-0.0826221,0.0554856,-0.393181,0.175151,0.366981,-0.0579806,-0.0599192,0.0383118,0.179455,-0.261438,-0.0264994,-0.130405,0.117037,-0.197585,-0.153402,0.0527064,-0.0585485,-0.274821,0.162119,0.359023,0.37709,0.13696,0.207176,0.299937,0.0417702,0.0808619,0.342239,0.145226,0.147889,-0.0673366,0.0770802,-0.131107,0.258436,-0.185864,-0.262255,0.265225,0.0132405,-0.3183,0.142522,0.464405,0.18924,-0.105375,0.148187,0.0841752,0.119216,-0.1109,0.0169591,0.192716,0.0573386,0.329348,-0.0268135,-0.11152,0.116029,0.0619602,0.186346,0.158139,0.0308246,0.108135,0.280887,-0.0910297,0.262364,-0.222926,-0.0177499,0.220272
3_HH_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3_HH_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.169715,0.330893,0.197068,-0.262833,-0.112712,0.113071,0.330746,0.141729,0.165905,0.245821,0.35378,0.141255,-0.353348,0.120239,-0.16163,0.237046,-0.133295,0.0727138,0.00820147,0.106044,-0.14815,0.30422,-0.175091,-0.151308,-0.258309,0.236364,-0.200718,0.24216,0.407491,0.158636,0.303321,0.0872705,0.0992589,0.0709896,0.192981,0.00804766,0.087277,-0.204597,0.0302423,-0.407164,0.440772,0.131213,0.246946,-0.32729,-0.00852897,-0.29949,0.268195,-0.0618694,0.135167,0.403158,-0.103524,-0.0958134,-0.0921984,0.137036,-0.255643,0.0458955,0.208134,-0.477497,0.408449,0.213165,-0.294476,0.0234825,-0.473006,0.0657491,0.0974073,0.276715,-0.0500817,-0.10677,-0.329612,-0.203186,-0.0312277,0.245388,0.516501,0.323921,0.151413,-0.104495,0.0317621,0.193852,0.139578,0.100282,-0.321238,0.0324264,0.384004,0.315652,0.118492,0.0699047,0.128094,-0.0380048,0.0225682,-0.0391733,-0.0022492,0.112074,0.12964,0.0665377,0.283168,0.176739,0.0876078,0.406094,-0.314438,0.37415
3_HH_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3_HH_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.0780021,-0.0994783,-0.135958,-0.0999053,-0.107357,0.0930865,-0.100149,0.139905,0.432159,0.401735,0.26687,0.340644,-0.254654,-0.157451,-0.0334826,-0.111772,-0.0098994,0.00802646,0.034762,0.287436,0.0848402,0.340525,0.14121,-0.00647683,0.378509,0.0127264,0.0715941,-0.117048,0.222008,0.0999064,0.132105,0.135194,0.219536,0.100824,0.044021,-0.212474,-0.261708,0.100125,-0.109316,0.086002,-0.178113,-0.0281218,-0.364825,0.0725342,-0.287477,-0.142491,0.0611334,-0.100217,0.0270118,0.0474623,0.127114,-0.0354191,0.0333846,0.514318,0.119502,-0.150657,0.262804,0.0355325,0.0756235,-0.147157,0.268962,-0.0981326,0.113347,-0.233914,0.157547,0.109576,0.041825,-0.209888,0.100321,0.0520107,-0.00143071,0.0385843,-0.0820056,-0.0283142,0.114261,0.182567,0.0827351,-0.0811415,-0.150676,0.256853,0.07617,0.389182,0.112136,0.0906345,0.119212,0.485138,0.302407,0.106706,0.0468128,-0.308688,0.0226416,-0.000377887,0.076794,0.120053,0.177098,-0.312279,0.239577,-0.0151558,0.0177269,0.193425
3_HH_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3_HH_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.0116934,0.364471,0.27955,0.0370358,0.255173,0.037448,0.00377586,-0.102353,0.0898571,0.0438198,-0.432275,0.236768,-0.0646804,-0.0717031,0.289172,0.409198,-0.0600392,-0.182554,-0.101273,0.0997713,0.276368,0.00866549,0.0990566,0.0686859,0.299179,-0.120374,0.329246,-0.0388264,0.211057,0.0164784,0.254699,-0.129169,0.346445,0.273771,0.0829958,-0.0633604,0.317602,-0.258928,0.248495,0.117552,-0.193164,0.184127,0.209993,0.231518,-0.215457,0.437847,-0.184435,0.268628,0.223686,0.0590615,-0.0382227,-0.132405,-0.11832,-0.227817,-0.0398708,-0.309598,0.00614938,0.200385,-0.337311,0.0432211,-0.136138,0.0519227,0.110891,-0.00185194,0.146878,0.163576,-0.10604,-0.0111404,-0.201248,0.266309,-0.166821,0.241578,0.164094,0.0460895,-0.127705,-0.0677405,-0.237975,-0.105011,0.139075,-0.108111,-0.119864,0.142106,0.0203226,-0.148966,-0.471715,0.143446,-0.329039,0.244318,0.0273493,0.0393572,-0.0278923,-0.0331459,-0.0904007,-0.0295937,-0.214925,0.0649517,0.252619,0.0542042,0.245708,-0.146646
