,wt,wt1,wt2,wt3,wt4,wt5,wt6,wt7,wt8,wt9,wt10,wt11,wt12,wt13,wt14,wt15,wt16,wt17,wt18,wt19,wt20,wt21,wt22,wt23,wt24,wt25,wt26,wt27,wt28,wt29,wt30,wt31,wt32,wt33,wt34,wt35,wt36,wt37,wt38,wt39,wt40,wt41,wt42,wt43,wt44,wt45,wt46,wt47,wt48,wt49,wt50,wt51,wt52,wt53,wt54,wt55,wt56,wt57,wt58,wt59,wt60,wt61,wt62,wt63,wt64,wt65,wt66,wt67,wt68,wt69,wt70,wt71,wt72,wt73,wt74,wt75,wt76,wt77,wt78,wt79,wt80,wt81,wt82,wt83,wt84,wt85,wt86,wt87,wt88,wt89,wt90,wt91,wt92,wt93,wt94,wt95,wt96,wt97,wt98,wt99,wt100,unp,unp1,unp2,unp3,unp4,unp5,unp6,unp7,unp8,unp9,unp10,unp11,unp12,unp13,unp14,unp15,unp16,unp17,unp18,unp19,unp20,unp21,unp22,unp23,unp24,unp25,unp26,unp27,unp28,unp29,unp30,unp31,unp32,unp33,unp34,unp35,unp36,unp37,unp38,unp39,unp40,unp41,unp42,unp43,unp44,unp45,unp46,unp47,unp48,unp49,unp50,unp51,unp52,unp53,unp54,unp55,unp56,unp57,unp58,unp59,unp60,unp61,unp62,unp63,unp64,unp65,unp66,unp67,unp68,unp69,unp70,unp71,unp72,unp73,unp74,unp75,unp76,unp77,unp78,unp79,unp80,unp81,unp82,unp83,unp84,unp85,unp86,unp87,unp88,unp89,unp90,unp91,unp92,unp93,unp94,unp95,unp96,unp97,unp98,unp99,unp100
1_HH_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_HH_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0448821,0.0462392,0.0518114,0.0346667,0.0632055,0.0466931,0.0206264,0.0486206,0.0653928,0.0628251,0.0393405,0.0303257,0.0570504,0.0609624,0.052183,0.0269605,0.0674412,0.0486647,0.0457281,0.0359284,0.0405197,0.0672251,0.0470841,0.0445169,0.0396118,0.049294,0.0605725,0.0502942,0.0593701,0.0535192,0.0724388,0.0481462,0.0398944,0.0580095,0.0521057,0.0535869,0.0343345,0.0514878,0.0696072,0.0648408,0.0519091,0.0571652,0.0666374,0.0624247,0.054321,0.0557439,0.0540509,0.0475077,0.0514777,0.0657127,0.0431518,0.0411561,0.0463947,0.0460165,0.0470343,0.0454184,0.064138,0.0465739,0.0457311,0.05122,0.0497241,0.0511534,0.0530541,0.0493038,0.0575782,0.0387172,0.0464777,0.0529967,0.0483812,0.0375435,0.0415111,0.0573818,0.0464833,0.0381339,0.0489849,0.0421412,0.0331313,0.0431829,0.0450175,0.0337761,0.0408607,0.0613913,0.0528839,0.0362274,0.032764,0.0299008,0.0447397,0.0350381,0.0485277,0.0369591,0.0378808,0.0445004,0.0602675,0.0609274,0.0514635,0.0412349,0.0330201,0.0381806,0.0417385,0.0384998
2_HH_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_HH_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0485628,0.037878,0.0535908,0.0741595,0.0510342,0.064689,0.066711,0.062105,0.0632198,0.0476158,0.0413999,0.0573122,0.0518914,0.0616402,0.0561225,0.0274969,0.0570322,0.0585445,0.0595962,0.0692504,0.0612525,0.0591522,0.0535658,0.041386,0.0436692,0.0455482,0.0364333,0.0474168,0.0360011,0.0647475,0.0457629,0.0627373,0.0412678,0.0470847,0.0532114,0.0430957,0.0507297,0.0421245,0.0563972,0.0355475,0.0321932,0.0661447,0.051999,0.0353594,0.0452857,0.0467268,0.0619378,0.0466662,0.0479108,0.0411707,0.05911,0.0504662,0.0520512,0.0348416,0.0634144,0.0390578,0.0400163,0.0426431,0.0499184,0.0819743,0.0502951,0.0369099,0.0678172,0.036784,0.0755164,0.0658018,0.0609787,0.0593391,0.0378332,0.0504045,0.0555113,0.0577411,0.0502568,0.0527385,0.0585979,0.05177,0.0449846,0.0606862,0.0385589,0.0524742,0.0516781,0.0532375,0.0482771,0.0458916,0.0488903,0.052304,0.048863,0.0439788,0.0478821,0.0606712,0.0538732,0.0500175,0.0518577,0.0482104,0.056966,0.0545047,0.0540159,0.0335223,0.0393135,0.0464765
2_HH_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_HH_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0658695,0.0548613,0.059661,0.0347946,0.0594194,0.0483781,0.035553,0.059492,0.0617669,0.0462318,0.0652478,0.0436663,0.0490305,0.0656105,0.0666241,0.0530949,0.061409,0.0516775,0.0522708,0.0561417,0.0572417,0.0488988,0.0483705,0.0538224,0.048547,0.055402,0.0376998,0.0491812,0.0473175,0.0583848,0.0639433,0.0578367,0.0546405,0.0328856,0.0503089,0.0533967,0.0524417,0.0614926,0.0446106,0.0459385,0.0721126,0.0674394,0.0309017,0.039404,0.0501933,0.0435767,0.0427564,0.0514032,0.0515139,0.0435957,0.0445786,0.0543623,0.0572717,0.0680872,0.0548794,0.0469091,0.046848,0.0675596,0.0422242,0.0585197,0.0633157,0.0491367,0.0574697,0.0572633,0.0414526,0.0520561,0.052872,0.0657771,0.0581308,0.0441797,0.0693327,0.0498814,0.0417919,0.0488283,0.0588891,0.0402672,0.0597796,0.0556081,0.0543979,0.0480749,0.0606178,0.0489537,0.0571074,0.0510605,0.0334326,0.0688194,0.0431196,0.0515295,0.0470189,0.0322545,0.0217553,0.0661958,0.0759952,0.0590729,0.0520358,0.0383095,0.0353227,0.0573284,0.0493354,0.0674407
2_HH_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_HH_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0600107,0.0507495,0.047,0.0412645,0.0445456,0.0505187,0.0468405,0.0435382,0.058197,0.0440261,0.0623152,0.0604994,0.0504108,0.0480288,0.0454251,0.0366161,0.0596804,0.0463352,0.0509963,0.0441614,0.0359931,0.0505319,0.0436677,0.0298561,0.0582097,0.0320517,0.0402747,0.0530081,0.0470869,0.0548055,0.04718,0.0389579,0.0458251,0.0566339,0.0672096,0.053702,0.0476005,0.0500257,0.0530737,0.0503845,0.0537949,0.0579323,0.0469171,0.0497959,0.0365196,0.0618109,0.0390431,0.0382514,0.0311791,0.0545866,0.0608898,0.0556318,0.0402686,0.0548406,0.0505798,0.0410821,0.0434781,0.0516733,0.0407196,0.0440557,0.0485111,0.0525646,0.0429632,0.0645879,0.0551596,0.0626293,0.0447695,0.0363749,0.0541923,0.0528954,0.0538677,0.061812,0.0474804,0.033494,0.0624578,0.0440943,0.0614318,0.0627108,0.0599773,0.0444605,0.0430905,0.0517686,0.0536452,0.028885,0.0455835,0.0443567,0.0508583,0.0448686,0.0653736,0.0546744,0.0526172,0.0340992,0.0528132,0.0623316,0.0578058,0.0619168,0.0459599,0.0644124,0.0488736,0.0595902
3_HH_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_HH_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0609027,0.0560346,0.0530483,0.0510482,0.0311653,0.058617,0.0562559,0.0364242,0.0422874,0.0531758,0.0441811,0.061875,0.0535663,0.0459493,0.0370026,0.0673832,0.0453921,0.050131,0.0474566,0.0559163,0.0559773,0.0445031,0.0580398,0.0403547,0.0649548,0.0455602,0.0542839,0.0422162,0.0559384,0.0698759,0.0438147,0.0504298,0.0512675,0.0547217,0.0598773,0.0362419,0.0460174,0.0574873,0.060557,0.032822,0.0513635,0.0463978,0.057938,0.0590957,0.0584348,0.0461802,0.0547653,0.0384815,0.049158,0.0502135,0.0465922,0.0499853,0.0544075,0.0350097,0.0544443,0.0425496,0.0408642,0.052672,0.029102,0.0438339,0.0554835,0.044507,0.0406577,0.0284117,0.0586601,0.0473371,0.0496855,0.0439743,0.0602849,0.0624211,0.0485897,0.0534314,0.0427163,0.0518161,0.030082,0.0591481,0.0287179,0.0675013,0.0596733,0.0506623,0.0491342,0.0458563,0.0530585,0.0731245,0.0558428,0.0481849,0.0555608,0.0431004,0.0550714,0.0553398,0.0573898,0.0368062,0.0789057,0.0548405,0.0590131,0.0664442,0.041468,0.053466,0.0511891,0.0425139
3_HH_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_HH_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0550871,0.056409,0.0442776,0.0624403,0.0391198,0.0359841,0.0389446,0.0430398,0.0302185,0.0468781,0.0304647,0.0576282,0.0518316,0.0291638,0.028119,0.0293255,0.0268487,0.0565369,0.0424692,0.0447977,0.0474415,0.0462896,0.0525559,0.0528542,0.060034,0.0506039,0.0379576,0.0526778,0.0446414,0.0474408,0.0708311,0.0478014,0.0662284,0.0484312,0.0504742,0.0466169,0.0439687,0.0597442,0.0471604,0.0602091,0.0571642,0.0680418,0.0514097,0.0533147,0.0493826,0.0370105,0.0501101,0.0615257,0.0512715,0.0427279,0.0304118,0.0532461,0.0485196,0.0485147,0.025159,0.0511891,0.0499042,0.0594603,0.061846,0.068342,0.0628631,0.0459728,0.0457754,0.0530977,0.065539,0.0655352,0.0555374,0.0503007,0.0533254,0.0436628,0.052836,0.0681748,0.0624047,0.0638618,0.0538385,0.0603397,0.0585848,0.0528492,0.0441944,0.0410129,0.0404887,0.0756811,0.0304144,0.0733662,0.0542426,0.0534945,0.0671408,0.0460772,0.0573231,0.0610726,0.0394982,0.0633897,0.0564667,0.0615657,0.029689,0.0431242,0.0485846,0.0612746,0.0662555,0.0540479
3_HH_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_HH_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0363256,0.0561388,0.0506586,0.0587531,0.0606453,0.0639898,0.0531719,0.0380993,0.0242103,0.029834,0.036534,0.0454422,0.0416939,0.0620115,0.0547168,0.0402274,0.0336767,0.0468982,0.0440938,0.0468634,0.0536964,0.04013,0.0555231,0.054304,0.0540349,0.0476835,0.0416974,0.0574497,0.0376632,0.0522371,0.0617561,0.0366865,0.0578316,0.0535151,0.0479595,0.04865,0.0497629,0.0471192,0.050076,0.0375587,0.0618019,0.0548491,0.0424993,0.0598868,0.0532128,0.0428253,0.0379168,0.0431608,0.0649233,0.0544545,0.0353917,0.068207,0.0475575,0.0720752,0.0382069,0.0530486,0.0519724,0.051958,0.0441625,0.0668137,0.0569706,0.037748,0.0588039,0.0452345,0.0760348,0.0294667,0.0370088,0.0512217,0.0467381,0.0462994,0.0453007,0.0582805,0.0595004,0.0449331,0.041678,0.0606931,0.0433594,0.0444787,0.0328954,0.0576972,0.05727,0.0493134,0.063786,0.046647,0.0427885,0.067131,0.0642375,0.0497769,0.0521504,0.0436389,0.064474,0.066989,0.0565062,0.0276918,0.0598014,0.0477343,0.0345335,0.0479876,0.0626158,0.0409729
0_IWG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.146415,0.136278,0.145759,0.157028,0.161402,0.146888,0.127693,0.146114,0.158229,0.16248,0.15129,0.159344,0.146154,0.143489,0.156665,0.144048,0.155481,0.147645,0.163271,0.13132,0.154586,0.161318,0.168438,0.151525,0.149608,0.149792,0.15473,0.15331,0.155429,0.164274,0.14838,0.159251,0.155411,0.138996,0.156347,0.153663,0.149834,0.159533,0.149607,0.149808,0.162789,0.17243,0.159065,0.156889,0.165252,0.157299,0.149876,0.162388,0.146473,0.158207,0.140888,0.15461,0.154891,0.140936,0.165706,0.159854,0.137189,0.157736,0.132572,0.14735,0.152396,0.132421,0.160667,0.170328,0.141663,0.146409,0.156839,0.157323,0.153748,0.180857,0.141965,0.165206,0.135421,0.139943,0.149206,0.166926,0.15273,0.165425,0.155475,0.161302,0.144036,0.138114,0.135648,0.139749,0.159541,0.147457,0.142333,0.142186,0.147962,0.148191,0.159735,0.164994,0.163237,0.155603,0.150976,0.146868,0.13511,0.142095,0.148106,0.148351
1_IWG,1,0.994849,0.988179,1.0157,1.01054,1.01065,1.0031,0.988607,1.00663,0.998071,0.99541,1.00239,1.02465,0.998278,1.01094,1.00434,0.993091,0.995465,0.996055,1.00997,0.984275,1.0063,1.0062,1.00038,0.9912,1.01713,0.997915,1.00541,0.995258,1.00998,0.992906,0.999243,0.990035,1.00145,1.00979,0.991591,0.996152,0.992187,1.00014,1.00721,0.990556,1.00423,0.989745,0.99455,0.997502,1.00478,0.999209,0.997812,1.0062,1.00528,0.996938,1.00273,1.00617,1.00154,1.00666,1.00844,0.997528,1.00859,0.988334,1.00041,1.02019,1.0085,1.00948,1.00508,1.01179,1.01454,1.00232,0.982791,1.01261,1.01136,1.00268,0.997689,1.0014,0.989827,0.981381,0.996521,0.987662,0.990736,1.00518,1.00504,1.00682,1.01988,0.996257,0.994718,0.992594,1.00876,1.00754,0.990178,0.991755,1.00149,1.00709,1.01232,1.0076,1.02229,0.986581,1.02073,0.988663,1.00279,0.994127,1.0147,1.00594,0.05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2_IWG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_IWG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0_PH_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.153745,0.157816,0.145776,0.155019,0.170931,0.151143,0.167714,0.172089,0.144612,0.148295,0.151743,0.164398,0.153583,0.162338,0.15915,0.133617,0.131352,0.144254,0.143366,0.156024,0.147339,0.14898,0.165027,0.137884,0.153268,0.157668,0.144698,0.156401,0.169854,0.149973,0.147177,0.14318,0.168007,0.143271,0.151693,0.133427,0.154735,0.151443,0.149016,0.141538,0.1524,0.152332,0.143425,0.143241,0.151092,0.146721,0.140546,0.150076,0.14219,0.16617,0.146024,0.151012,0.160855,0.150384,0.135841,0.15972,0.14086,0.147094,0.153254,0.139448,0.161737,0.158333,0.137718,0.149946,0.151473,0.145921,0.153683,0.133037,0.135053,0.145495,0.171887,0.157838,0.166782,0.133545,0.141281,0.150659,0.144436,0.159638,0.156973,0.131955,0.139313,0.131117,0.160558,0.155832,0.147966,0.157527,0.149453,0.13754,0.167608,0.154777,0.164137,0.150419,0.145875,0.142767,0.170377,0.143738,0.148852,0.142394,0.147649,0.140136
0_PH_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0496847,0.0431164,0.0541901,0.0393518,0.0396538,0.0562218,0.0220636,0.0418422,0.0614337,0.0477968,0.0446058,0.0548705,0.0661117,0.0489578,0.058131,0.0676738,0.0439659,0.0475162,0.0529284,0.0533128,0.0672678,0.045058,0.0413147,0.0516489,0.0667054,0.0429155,0.0550591,0.0524208,0.0514484,0.0336958,0.049524,0.053935,0.057479,0.0650298,0.0519863,0.0435572,0.0364176,0.0531652,0.0686983,0.0367628,0.0472846,0.0448643,0.0525838,0.0422299,0.057804,0.0593697,0.0410452,0.0385775,0.0498894,0.0590618,0.0544903,0.0532014,0.0586232,0.0416298,0.058349,0.0615262,0.0581361,0.0518368,0.0592337,0.0449627,0.0573304,0.0535051,0.0604261,0.0528604,0.0783654,0.0509755,0.0430295,0.0206009,0.0488859,0.0341068,0.0517093,0.0415687,0.0330152,0.0665046,0.0386208,0.0557863,0.0524395,0.0534468,0.0671236,0.0383156,0.0426409,0.0356379,0.0552771,0.0516898,0.0326054,0.0717237,0.0440915,0.0457639,0.0473849,0.0541608,0.0425541,0.0548011,0.0353892,0.044437,0.0617232,0.0397395,0.0356245,0.0550777,0.058833,0.0627875
0_PH_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.147591,0.158317,0.138735,0.157935,0.164775,0.149701,0.142558,0.121464,0.15824,0.153704,0.142782,0.154789,0.142395,0.150383,0.150072,0.158618,0.144261,0.148157,0.146219,0.152051,0.150636,0.162357,0.168546,0.151619,0.137498,0.134309,0.158214,0.154234,0.152544,0.151163,0.160843,0.154136,0.147927,0.151635,0.135871,0.141976,0.148414,0.15291,0.161831,0.146657,0.143493,0.14574,0.180777,0.161792,0.135617,0.134561,0.159887,0.136165,0.148463,0.152049,0.147947,0.159885,0.153157,0.133616,0.146345,0.151098,0.154477,0.147989,0.133808,0.160539,0.150005,0.144669,0.13681,0.160068,0.128197,0.144635,0.158166,0.149519,0.141134,0.164971,0.129239,0.127184,0.154702,0.159928,0.148023,0.154108,0.158515,0.155024,0.151756,0.148679,0.140211,0.155332,0.152199,0.155897,0.15628,0.144871,0.136652,0.165704,0.164363,0.157258,0.166692,0.140085,0.13062,0.158013,0.142458,0.163758,0.166528,0.164503,0.153805,0.161261
