,wt,wt1,wt2,wt3,wt4,wt5,wt6,wt7,wt8,wt9,wt10,wt11,wt12,wt13,wt14,wt15,wt16,wt17,wt18,wt19,wt20,wt21,wt22,wt23,wt24,wt25,wt26,wt27,wt28,wt29,wt30,wt31,wt32,wt33,wt34,wt35,wt36,wt37,wt38,wt39,wt40,wt41,wt42,wt43,wt44,wt45,wt46,wt47,wt48,wt49,wt50,wt51,wt52,wt53,wt54,wt55,wt56,wt57,wt58,wt59,wt60,wt61,wt62,wt63,wt64,wt65,wt66,wt67,wt68,wt69,wt70,wt71,wt72,wt73,wt74,wt75,wt76,wt77,wt78,wt79,wt80,wt81,wt82,wt83,wt84,wt85,wt86,wt87,wt88,wt89,wt90,wt91,wt92,wt93,wt94,wt95,wt96,wt97,wt98,wt99,wt100,unp,unp1,unp2,unp3,unp4,unp5,unp6,unp7,unp8,unp9,unp10,unp11,unp12,unp13,unp14,unp15,unp16,unp17,unp18,unp19,unp20,unp21,unp22,unp23,unp24,unp25,unp26,unp27,unp28,unp29,unp30,unp31,unp32,unp33,unp34,unp35,unp36,unp37,unp38,unp39,unp40,unp41,unp42,unp43,unp44,unp45,unp46,unp47,unp48,unp49,unp50,unp51,unp52,unp53,unp54,unp55,unp56,unp57,unp58,unp59,unp60,unp61,unp62,unp63,unp64,unp65,unp66,unp67,unp68,unp69,unp70,unp71,unp72,unp73,unp74,unp75,unp76,unp77,unp78,unp79,unp80,unp81,unp82,unp83,unp84,unp85,unp86,unp87,unp88,unp89,unp90,unp91,unp92,unp93,unp94,unp95,unp96,unp97,unp98,unp99,unp100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_HH_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_HH_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.284032,0.271411,0.111906,0.0767153,-0.441329,0.582673,0.862492,0.976557,0.114939,-0.0960359,0.149475,-0.288702,-0.205196,-0.319584,-0.0798362,-0.391451,-0.0619526,0.0852974,-0.402248,0.519857,-0.334006,0.399739,-0.448975,-0.0735833,0.15119,0.353114,-0.192845,0.256617,-0.562033,0.293403,-0.129391,-0.361855,-0.0246805,0.324027,0.0352952,0.397859,0.0385815,-0.019884,0.0061267,0.52724,0.967862,-0.174592,0.992295,-0.499602,0.205186,-0.124991,-0.268582,0.494898,0.906309,0.440993,0.544467,0.0444937,-0.189895,-0.306856,0.105531,-0.393018,0.00957542,-0.0815182,0.165168,0.248238,-0.505709,0.390324,0.324055,-0.757386,0.21422,-0.31345,-0.609544,-0.247818,-0.157362,0.328682,-0.442039,-0.114259,0.0505108,-0.0106124,0.0450933,0.0282857,-0.233872,-0.0469798,-0.247187,0.138292,0.0997685,-0.0934737,0.365504,0.0706071,0.0937918,0.356497,0.676614,-0.275655,0.456348,0.162856,-0.194773,-0.276515,0.411945,0.515777,0.0679973,-0.165348,0.479184,-0.166572,-0.155601,1.07026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_HH_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_HH_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.313682,0.359382,-0.159485,0.445675,0.431259,-0.597688,-0.00911077,0.00694953,-0.4444,-0.342376,-0.504528,0.451006,-0.201834,0.0663644,-0.0727449,0.302144,-0.288313,-0.427971,-0.0144852,0.439777,-0.012267,0.061865,-0.231375,-0.155649,0.0988874,0.340861,-0.00874567,0.686269,0.274601,-0.105182,-0.134597,-0.488989,-0.423057,-0.346898,-0.644043,0.0889201,-0.655142,-0.134148,-0.250017,0.5004,0.216813,-0.00255782,-0.162334,0.636848,-0.607627,0.835408,0.251836,0.718846,0.0565549,-0.0198683,0.111924,0.128653,-0.184567,-0.0880047,-0.652511,0.128224,-0.658466,-0.711896,0.102078,-0.121334,-0.435894,0.227146,0.0368374,0.108964,-0.211474,0.697557,0.101862,0.0754782,-0.0676188,0.297154,0.080118,0.145573,-0.581807,-0.604719,0.403482,0.334446,-0.26686,0.555994,-0.0360121,-0.611465,0.37362,0.485601,0.271513,0.122566,0.0750897,0.0950391,0.0337706,0.250659,0.107412,0.0061606,0.233064,-0.0473101,0.0551688,-0.916899,0.415084,-0.0512141,-0.867029,0.215844,0.329523,0.106342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_HH_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_HH_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.850606,0.13835,-0.627169,0.241896,-0.214603,-0.248198,-0.140382,0.428772,0.013535,0.205305,-0.0621652,0.477784,0.692968,0.291656,-0.0550561,0.273173,-0.883996,-0.29465,0.28104,-0.298059,-0.0614792,0.336452,-0.43178,-0.512745,-0.507682,0.10884,0.0173371,0.0551034,-0.25914,-0.178271,0.260415,-0.0141065,0.535832,1.22073,0.45427,-0.0171474,0.108725,-0.46665,0.437742,0.267774,-0.050351,0.391534,-0.458627,0.542737,-0.176917,-0.108644,-0.746766,-0.0627979,-0.251875,0.19768,-0.440621,-0.927486,-0.357981,-0.426031,-0.0293946,-0.0851398,-0.113046,0.0423512,-0.154487,-0.102672,0.525465,-0.398636,-0.14746,-0.203688,0.036058,-0.655209,-0.249557,-0.12539,-0.200926,-0.221914,0.101901,0.271191,0.403902,-0.495085,-0.591717,0.410135,-0.385702,0.115,-0.024155,0.441801,-0.340446,0.164804,0.446382,0.456858,-0.305428,0.34766,0.0725399,0.0282566,-0.0952183,0.4125,-0.966073,-0.144854,0.108349,0.392703,-0.277742,-0.0308538,0.214334,-0.0987903,0.21214,-0.0152279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_HH_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_HH_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.305259,0.105666,-0.206028,0.527422,0.261585,0.319922,0.640164,-0.464987,0.126075,-0.600108,0.263651,0.366496,-0.734608,0.543369,0.0753438,-0.402628,-0.0512541,0.0315525,-0.525802,-0.202648,-0.265727,-0.188994,0.400791,0.133242,-0.484185,-0.726072,0.0507082,-0.566921,-0.102628,0.131042,0.0476774,0.586599,0.523962,-0.339721,0.0400404,0.517593,0.659103,0.209043,0.551238,0.445495,-0.391641,0.503283,0.237315,-0.33549,0.63088,0.734026,-1.0136,0.432533,-0.308082,0.424373,0.0704632,0.212584,-0.133795,0.200399,0.309464,0.0450995,-0.93252,-0.304065,-0.170814,-0.0201961,0.30667,-0.287635,-0.426193,0.802933,-0.285444,0.165172,0.49123,-0.935113,-0.289553,0.610913,1.02446,0.874558,-0.83241,1.51986,0.316983,-0.140972,-0.0394491,0.415238,0.010473,0.0279209,0.0221493,-0.181622,-0.550448,0.465756,-0.154425,0.157239,-0.201099,0.723411,-0.260447,0.278518,0.209258,0.40355,0.461606,-0.21744,-0.314327,-0.31777,0.172566,0.353635,0.40146,0.835631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_HH_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_HH_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.79479,0.0474246,-0.618075,-0.406003,0.10104,0.30599,-0.000688611,-0.280102,0.591689,-0.00125635,0.0259443,0.128855,0.557694,0.611952,0.670439,0.112416,0.190931,-0.200071,0.213464,1.01573,0.272242,-0.122556,-0.608104,-0.550271,0.257711,0.115803,-0.565934,0.514236,1.15196,-0.382473,-0.75739,0.279363,0.322529,0.00035773,-0.122802,0.269871,0.667204,0.946228,0.0663406,0.29824,0.520063,0.488762,-0.407706,-0.275687,0.921798,-0.906543,0.200414,-0.541115,-0.0552688,-0.248454,0.119174,-0.450542,0.310366,-0.533827,0.393419,0.122211,-0.365068,-0.0127097,0.115987,-0.202302,0.727915,0.604347,-0.0513466,0.137777,0.633582,0.368769,0.15399,0.297504,-0.562188,-0.261267,-0.0229477,0.478967,0.494161,-0.144494,0.223409,-0.0705753,-0.22216,0.216493,-0.0882434,0.0722832,-0.216091,0.208245,0.306372,-0.529072,0.255948,-0.386823,-0.697336,0.068261,0.0820532,0.231611,-0.00181825,0.609016,0.52313,-0.155558,-0.672348,-0.456587,-0.0977739,0.156987,-0.0795104,0.707987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_HH_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_HH_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.540629,0.0379617,0.695974,0.368697,0.427083,-0.202975,0.414438,0.219285,-0.392824,0.129244,-0.155531,-0.00560169,-0.239469,-0.107123,-0.146342,-0.611557,0.429267,0.011784,0.0779919,-0.0470879,0.449513,0.249331,0.465545,1.03999,-0.245114,-0.622049,0.0508826,0.492641,-0.00772574,-0.0096588,0.0782837,-0.0460213,0.0603363,-0.689893,0.553222,0.787516,0.519232,-0.0242225,-0.0172491,0.0317298,0.493264,-0.337486,0.176166,0.614733,0.274432,0.238602,-0.670733,-0.0745609,0.523449,-0.818619,-0.151866,-0.228106,-0.650898,0.349876,-0.430484,0.629386,-0.351721,-0.408786,-0.383491,0.520621,-0.28508,-0.358562,-0.359864,-0.130928,0.524549,0.172595,-0.300416,0.1938,0.389822,0.0602584,0.237075,0.483153,0.756261,-0.317335,0.442176,-0.281971,-0.29485,0.551087,0.256542,-0.606878,-0.307192,-0.434496,-0.131834,-0.0644507,0.452958,0.646454,0.506196,0.650179,0.0122962,-0.566774,-0.142345,0.326648,-0.0868344,0.0775168,0.534933,-0.0624681,-0.520944,0.0337637,0.218928,0.185898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_HH_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_HH_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.0944656,0.0416938,0.154261,0.517413,0.356117,1.02465,-0.00989024,0.0670006,0.788688,-0.0290966,-0.185022,0.0228071,0.689825,0.291608,-0.563627,-0.0887076,-0.438236,-0.389419,0.62683,-0.307219,0.358401,-0.102798,0.00105379,0.0328222,0.252212,-0.37792,0.698402,-0.832034,-0.577083,-0.119155,0.146174,-0.608101,0.956614,-0.429682,-0.196173,0.478058,-0.0259795,-0.4232,0.569044,0.596927,-0.69972,0.304339,-0.0962397,0.834533,0.551001,0.110952,-0.0142829,-0.420138,0.301247,-0.0575881,0.0116923,-0.0821861,-0.60695,0.220145,-0.362556,0.271392,-0.272442,0.309068,-0.100706,-0.433362,0.0707678,0.381522,-0.0884086,0.246067,0.579735,0.121632,0.090111,-0.344692,0.133551,0.526321,-0.256734,-0.176609,0.185339,-0.0229891,0.111625,-0.520119,-0.688734,0.683351,0.870203,0.152127,0.0876773,-0.0302284,0.130709,-0.287126,0.188856,-0.403317,-0.250377,0.434414,-0.467876,-0.162854,0.105264,0.294498,0.483486,-0.60783,-0.115683,0.54903,-0.269729,-0.100355,0.466924,-0.973232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_HH_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_HH_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.35899,0.292386,-0.27626,-0.802205,-0.384008,-0.479537,-0.016209,0.585337,0.148522,0.514701,0.91854,0.214325,0.269261,-0.136131,0.0401509,0.289287,0.201099,0.910517,-0.514067,-0.578126,-0.803135,-0.0125087,0.0741712,0.0939738,-0.125899,0.0986233,0.0811713,-0.556801,-0.0354926,0.421226,0.227406,0.119927,-0.357781,0.392277,-0.178642,-0.484328,-0.255788,-0.122789,0.675229,0.462022,0.584427,-0.112894,-0.684331,-0.225889,-0.0415428,0.177069,0.00247711,0.486778,-0.165393,0.0703502,-0.425415,0.176485,0.278081,0.0227426,-0.241372,0.123145,-0.473226,-0.0557521,0.134873,0.455213,-0.411682,-0.391892,0.524139,0.473629,0.0860258,-0.47056,-0.0855661,-0.169498,0.0437242,-0.378163,0.307393,-0.548885,0.0273742,0.0196349,-0.0471836,0.155702,-0.268155,-0.134303,0.16938,-0.0870795,0.35299,-0.265937,-0.429475,0.314231,-0.25583,-0.0835682,-0.303637,0.726246,-0.326298,0.579698,-0.294185,0.130637,-0.123873,-0.0769319,-0.303992,-0.727947,-0.300441,0.107488,-0.746552,-0.0789608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_HH_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_HH_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.403174,0.0833124,0.127367,-0.884365,0.114406,-0.404342,-0.103308,0.514419,0.127142,0.348183,-0.139514,0.329325,-0.874053,0.370343,-0.246586,0.281406,-0.0921946,0.346114,0.0570013,-0.101104,0.568555,-0.600629,-0.0241304,0.263697,0.24163,-0.339718,0.5635,-0.0838779,-0.634826,0.492575,0.250365,0.237943,-0.913875,0.295129,-0.413875,-0.253396,0.187915,0.188709,-0.252506,-0.0238387,-0.0931423,0.301129,-0.0930249,0.513074,-0.9922,-0.238867,0.239338,0.0702379,0.231598,-0.305316,-0.148107,0.633258,-9.23461E-05,-0.261999,0.0913474,-0.283906,-0.0168115,0.168493,-0.47392,-0.0729445,-0.0859585,-0.0763542,-0.07168,-0.451905,-0.657513,-0.487473,0.284667,0.0897944,0.39989,-0.58426,-0.0405126,-0.289322,0.190563,0.549047,0.483996,-0.0279793,0.245129,0.15697,0.0216989,0.538137,-0.305323,0.064723,0.537227,1.01229,-0.600096,-0.0536696,-0.319149,0.460133,-0.394874,0.299024,0.429931,-0.278939,-0.30721,0.259446,-0.836506,-0.0663295,0.440739,0.21051,-0.0176425,-0.202971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
