,wt,wt1,wt2,wt3,wt4,wt5,wt6,wt7,wt8,wt9,wt10,wt11,wt12,wt13,wt14,wt15,wt16,wt17,wt18,wt19,wt20,wt21,wt22,wt23,wt24,wt25,wt26,wt27,wt28,wt29,wt30,wt31,wt32,wt33,wt34,wt35,wt36,wt37,wt38,wt39,wt40,wt41,wt42,wt43,wt44,wt45,wt46,wt47,wt48,wt49,wt50,wt51,wt52,wt53,wt54,wt55,wt56,wt57,wt58,wt59,wt60,wt61,wt62,wt63,wt64,wt65,wt66,wt67,wt68,wt69,wt70,wt71,wt72,wt73,wt74,wt75,wt76,wt77,wt78,wt79,wt80,wt81,wt82,wt83,wt84,wt85,wt86,wt87,wt88,wt89,wt90,wt91,wt92,wt93,wt94,wt95,wt96,wt97,wt98,wt99,wt100,unp,unp1,unp2,unp3,unp4,unp5,unp6,unp7,unp8,unp9,unp10,unp11,unp12,unp13,unp14,unp15,unp16,unp17,unp18,unp19,unp20,unp21,unp22,unp23,unp24,unp25,unp26,unp27,unp28,unp29,unp30,unp31,unp32,unp33,unp34,unp35,unp36,unp37,unp38,unp39,unp40,unp41,unp42,unp43,unp44,unp45,unp46,unp47,unp48,unp49,unp50,unp51,unp52,unp53,unp54,unp55,unp56,unp57,unp58,unp59,unp60,unp61,unp62,unp63,unp64,unp65,unp66,unp67,unp68,unp69,unp70,unp71,unp72,unp73,unp74,unp75,unp76,unp77,unp78,unp79,unp80,unp81,unp82,unp83,unp84,unp85,unp86,unp87,unp88,unp89,unp90,unp91,unp92,unp93,unp94,unp95,unp96,unp97,unp98,unp99,unp100
1_HH_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1_HH_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.219859,0.254877,0.207944,0.0784884,-0.0918268,0.238273,0.52309,0.036125,-0.0465024,0.299918,0.0101456,-0.0258077,0.437213,-0.17137,0.147255,0.057985,-0.723401,-0.284243,0.225803,-0.107994,0.33199,0.375699,0.258678,-0.214293,0.229507,-0.126255,0.521988,0.368287,0.520097,-0.435021,-0.0389469,0.484161,-0.061015,0.501349,0.0066927,0.050214,-0.0723815,0.282676,-0.00347849,0.0433809,0.198613,0.176761,-0.416698,-0.0356901,-0.176428,0.156241,0.0337762,-0.452759,0.0239562,-0.118998,0.310638,0.16431,0.283195,-0.23273,-0.0442269,-0.039854,-0.141572,-0.722286,-0.3242,0.290972,0.225031,0.252737,-0.0842967,-0.2658,-0.571626,-0.289295,-0.0354892,0.0550429,0.744424,-0.132995,-0.0422722,-0.303567,0.38685,-0.190366,-0.355082,0.189281,-0.0733404,-0.244519,-0.922924,0.024145,0.290072,0.256239,0.167401,0.427318,-0.200062,0.127485,-0.27904,0.00549347,-0.308476,-0.114028,-0.0600186,0.357937,-0.18849,0.472854,-0.242322,0.295363,0.165251,0.0754381,0.0179543,0.275736
1_HH_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1_HH_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.325252,0.598266,0.177274,0.171116,-0.168731,0.0185023,0.394817,-0.286974,-0.039487,0.046545,-0.0458176,-0.127561,0.635907,0.0636512,0.157647,-0.18984,0.257317,0.209964,0.409251,0.0648941,0.373104,0.438061,0.792139,0.460033,-0.0348254,0.246807,0.820729,-0.134719,-0.216537,-0.130826,0.2248,-0.159092,-0.0892846,0.0515988,0.571363,0.825753,0.301857,0.228766,-0.231691,-0.332394,0.332163,-0.454487,0.159715,0.0265171,0.0325026,0.108064,0.473551,-0.0428901,0.283772,-0.338954,-0.435681,-0.0554966,0.415715,0.230516,0.122704,0.391895,0.566023,-0.0764897,0.214971,-0.136375,-0.101703,-0.165804,0.323717,0.141572,-0.0926994,0.515987,-0.407591,0.231013,-0.823251,-0.304273,-0.1065,0.501061,0.151442,0.0834543,0.52798,-0.212276,0.484804,0.446022,0.220084,-0.329964,-0.357192,0.0548767,-0.294886,-0.0256111,-0.00758352,-0.144629,0.196687,-0.54791,0.0743857,0.0642849,0.624234,-0.0682524,0.279092,0.108279,0.0470811,0.093218,0.406728,0.363532,-0.22798,-0.0448474
1_HH_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1_HH_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.079697,0.0685458,0.408186,-0.0196648,0.214045,-0.0849437,-0.106638,0.0931848,0.502679,0.0692583,0.391218,0.577528,0.0352455,0.0830988,0.660377,0.0957364,-0.250381,0.128548,0.145939,-0.44401,0.333176,-0.141171,-0.224393,0.494288,0.646334,0.390367,0.108575,0.281337,-0.196659,0.0640727,-0.469922,-0.0846969,-0.00904961,0.239541,-0.00486503,0.247826,0.0799734,-0.149301,0.175949,-0.474607,-0.274194,0.229649,-0.233004,-0.121847,-0.183729,0.227867,-0.231632,0.274962,-0.265194,0.241281,0.444119,0.537067,-0.230685,-0.224583,0.298026,0.0715932,0.308525,0.225343,-0.0844238,0.377241,0.578782,-0.340249,0.232169,0.301667,-0.26442,0.373132,0.124564,-0.249314,0.349729,0.0121259,0.0724203,0.0878923,0.438374,0.139868,0.0821838,0.36156,-0.518165,0.0537947,-0.371698,0.0306174,0.0765374,-0.654198,0.128008,0.249967,0.268591,-0.273507,0.136966,0.338633,-0.238595,-0.0275248,-0.351371,0.10823,0.418407,0.275309,-0.288387,0.0517594,0.280543,-0.588696,0.0360888,0.0875229
2_HH_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
2_HH_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.0956712,0.159143,-0.0356882,-0.473661,-0.224316,-0.347585,0.100981,-0.425718,0.519108,0.0559382,-0.228328,-0.0589196,0.526936,0.332259,0.146796,-0.501328,0.382627,0.32242,0.324997,0.308267,-0.0729868,0.642526,-0.334865,-0.193522,-0.098266,0.156683,0.174366,-0.117712,-0.0710691,0.105176,-0.206915,-0.085359,0.425568,0.0358602,-0.0259581,-0.418423,-0.272494,-0.193735,-0.443366,-0.356684,0.219037,0.801247,0.358948,-0.242546,0.218644,-0.350184,0.20401,0.524363,-0.266249,-0.0327331,0.572987,0.994753,0.393264,-0.465618,0.0323068,-0.0428544,-0.511864,-0.00371143,0.308614,0.228358,-0.299448,-0.0931109,-0.0612143,0.418908,-0.43886,-0.213655,0.133144,0.0991304,0.0181001,0.475871,0.058435,0.135176,0.31754,0.285684,-0.372932,0.2736,-0.0253158,-0.536922,-0.0224236,0.480765,-0.0406449,0.0220671,0.0867686,0.26735,-0.249049,-0.156951,0.368125,0.007143,-0.177611,0.253525,0.648459,0.340471,-0.277096,-0.100272,0.11014,0.249399,-0.106348,-0.47656,-0.190118,-0.0532233
2_HH_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
2_HH_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.28779,0.365518,-0.0461833,-0.641172,-0.0865669,-0.146985,-0.131353,-0.453878,0.0171868,-0.0701867,0.0120755,-0.0372067,-0.15285,0.114745,-0.139045,0.000811175,0.247818,-0.0129404,-0.254892,-0.0233945,-0.223473,0.298202,0.342821,-0.016038,-0.332029,-0.279986,-0.301955,-0.348811,0.338385,0.0454981,0.275671,0.439583,-0.107625,0.379028,0.52767,0.367404,0.335818,0.292117,0.516042,-0.185688,-0.234344,-0.152819,0.0307945,0.0317292,-0.461741,0.000684198,0.209684,-0.537504,0.00751577,-0.0249453,-0.4734,-0.45035,0.0451068,0.17138,-0.167261,0.323668,0.117644,0.771192,-0.327813,-0.0884256,0.0753694,0.0728664,0.786266,-0.214954,-0.217535,0.094275,0.27029,-0.231856,0.227077,0.117825,-0.303236,0.100329,-0.0402565,-0.135054,-0.29836,-0.471976,0.463428,-0.113292,0.0972926,0.231599,-0.113532,-0.117158,0.491322,0.37169,0.0266523,0.411471,0.16371,0.268579,0.269735,-0.737873,0.40091,-0.0382916,-0.351409,0.213329,-0.0607715,0.555638,-0.249418,0.0166623,-0.324203,0.526422
2_HH_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
2_HH_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.136702,-0.60725,0.366233,-0.437105,0.295196,-0.64185,0.129958,0.0371778,0.320741,0.16323,-0.358232,0.792646,-0.526552,-0.32616,-0.301085,0.403917,-0.132015,-0.307709,0.637772,0.439782,-0.528438,-0.520864,0.826251,0.288856,-0.368522,0.146072,-0.341559,0.277778,-0.0176491,0.24861,-0.149916,-0.00345989,-0.0733631,0.110824,-0.262394,0.0147642,-0.307718,-0.141347,-0.102614,0.0584114,-0.213601,0.54204,-0.691129,-0.103115,-0.431671,0.0966953,-0.0716337,-0.265162,0.0964511,0.0266972,0.0272252,0.113045,0.315286,0.803087,0.152787,-0.321714,-0.0266312,-0.628702,0.0585276,0.0198285,0.160902,0.570198,0.257357,-0.112588,0.451261,0.152138,0.0427434,0.13559,0.131693,0.244154,0.404288,-0.0761986,0.101978,-0.483245,0.125403,0.184018,-0.695072,0.289572,-0.501537,0.23734,0.46861,0.166233,-0.204604,-0.0303928,-0.201545,-0.124425,-0.0354359,-0.0338945,-0.204956,0.135284,-0.201713,-0.126477,0.165102,-0.348046,0.376639,-0.224045,0.220334,-0.185073,-0.329805,0.251882
3_HH_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3_HH_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.488291,-0.171549,0.438922,0.148477,0.462807,-0.0386216,0.354555,-0.165627,-0.16136,0.254938,-0.136871,-0.177468,-0.0368859,-0.175865,0.391572,0.403709,0.341301,0.534079,0.0336182,-0.00327253,-0.284301,0.348201,0.257305,-0.624227,0.146276,-0.0304888,-0.564232,0.124234,-0.143649,0.155587,-0.318764,-0.146101,0.159924,0.0692336,0.299392,-0.15496,0.189666,0.326491,0.0405852,0.352795,0.277239,0.292215,0.177052,-0.23755,-0.0676668,0.301944,-0.259083,0.331477,0.0491799,0.19276,0.259767,0.61447,0.0738662,0.21879,0.574729,-0.296132,-0.588706,0.198696,-0.30438,-0.108187,-0.343064,0.196369,0.220788,0.301646,-0.0859031,0.084782,0.147196,0.166445,-0.0471951,0.205861,-0.192477,0.167549,0.00946794,0.00901008,0.0215836,-0.212104,-0.287035,0.374286,0.248336,-0.114713,0.117736,-0.166285,0.882619,0.351867,-0.146528,0.451253,0.764949,-0.275254,-0.238406,-0.025506,0.177388,0.449609,-0.224739,0.348287,-0.379302,-0.319202,0.422007,0.302037,0.471711,0.186997
3_HH_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3_HH_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.120572,-0.311723,0.531926,-0.12928,-0.0479331,-0.345074,0.328066,0.228255,0.301538,0.23776,-0.183385,0.0820682,0.507767,-0.0535462,0.484966,0.374856,-0.15314,0.633993,-0.122575,0.0579371,0.205461,-0.780365,-0.365339,-0.372308,-0.158413,0.27154,0.139034,0.0668074,-0.12914,-0.0362967,0.0489217,-0.244119,0.0593042,0.600234,0.146918,-0.984458,-0.0487484,-0.201366,0.0861329,0.0401275,0.178832,0.491818,0.450958,-0.437416,-0.118257,-0.314751,0.238817,0.424836,0.454786,-0.322921,0.258161,-0.0334566,0.0533195,0.195843,-0.379539,-0.340981,-0.207269,0.229158,-0.0292429,0.20846,-0.0884219,-0.0635071,-0.505537,0.104625,0.0965926,0.275254,-0.157565,0.135734,-0.396511,0.800622,0.372631,-0.100072,-0.537731,-0.133023,-0.114256,0.381335,-0.140201,-0.0293521,0.219573,0.0565131,0.203502,-0.19414,0.0839941,-0.597955,-0.209749,0.32085,-0.461759,0.0570038,-0.51506,-0.70208,-0.120158,0.00700533,-0.00263788,-0.081044,0.224364,0.322861,-0.0179551,0.160588,-0.224189,-0.232309
3_HH_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3_HH_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.681573,-0.333108,0.475217,0.271492,-0.0447391,0.903951,-0.109689,-0.129808,0.433073,0.0822863,0.321614,0.12768,0.319552,0.580673,0.382976,-0.024222,-0.490957,-0.609862,0.190974,0.619208,0.40296,0.13387,-0.126224,-0.251699,0.101741,0.784477,0.530376,0.401707,-0.462852,0.0252957,0.135467,0.311758,-0.0933896,-0.243528,0.89531,0.066655,-0.225711,-0.193778,0.077539,0.305352,-0.630671,0.37275,0.670569,0.0177234,-0.104867,-0.0758273,-0.126229,-0.532362,0.179487,0.0842996,0.489968,0.204273,-0.356789,0.0918062,0.232331,0.198046,0.381472,-0.961944,-0.317497,-0.00330972,0.5689,-0.0721466,0.111282,0.419657,0.908682,-0.888339,-0.119555,-0.11879,0.149893,-0.0757491,0.0641107,-0.204527,0.268103,-0.00293718,0.0834423,0.601712,-0.0121765,-0.482791,-0.388201,0.0790578,-0.0578225,0.47255,-0.540489,-0.110068,0.252526,0.32797,-0.523393,-0.471065,0.214014,0.263139,-0.00796276,0.0600917,0.423808,0.551699,0.0730757,0.515443,-0.0448596,0.380595,-0.538244,0.156488
