	AKT1	CCNA1	CTNNB1	E2F1	GRB2	MAPK1	MAPK14	MAPK8	MDM2	PDK1	SMAD7	SRC	TSC1	up	down	total
pert_915185	nochange	up	down	nochange	nochange	nochange	nochange	nochange	down	nochange	up	down	up	3	3	6
pert_915193	nochange	up	down	nochange	nochange	nochange	nochange	nochange	down	up	down	down	nochange	2	4	6
pert_915203	nochange	up	down	nochange	nochange	nochange	nochange	nochange	down	up	nochange	down	up	3	3	6
pert_915275	nochange	up	down	nochange	nochange	nochange	nochange	nochange	nochange	up	down	down	up	3	3	6
pert_915293	nochange	up	down	nochange	nochange	nochange	nochange	nochange	nochange	up	up	down	up	4	2	6
pert_945875	nochange	up	nochange	down	down	down	nochange	nochange	nochange	nochange	nochange	down	up	2	4	6
pert_948053	nochange	up	nochange	down	down	nochange	nochange	nochange	nochange	nochange	down	down	up	2	4	6
pert_952165	nochange	up	nochange	down	nochange	down	nochange	down	nochange	down	nochange	down	nochange	1	5	6
pert_954343	nochange	up	nochange	down	nochange	nochange	nochange	down	nochange	down	down	down	nochange	1	5	6
pert_954353	nochange	up	nochange	down	nochange	nochange	nochange	down	nochange	down	nochange	down	up	2	4	6
pert_954533	nochange	up	nochange	down	nochange	nochange	nochange	nochange	down	nochange	down	down	up	2	4	6
pert_965233	nochange	up	nochange	nochange	down	down	nochange	down	down	nochange	nochange	down	nochange	1	5	6
pert_965287	nochange	up	nochange	nochange	down	down	nochange	down	nochange	down	nochange	down	nochange	1	5	6
pert_965305	nochange	up	nochange	nochange	down	down	nochange	down	nochange	nochange	down	down	nochange	1	5	6
pert_965313	nochange	up	nochange	nochange	down	down	nochange	down	nochange	nochange	nochange	down	down	1	5	6
pert_965315	nochange	up	nochange	nochange	down	down	nochange	down	nochange	nochange	nochange	down	up	2	4	6
pert_965341	nochange	up	nochange	nochange	down	down	nochange	down	nochange	up	nochange	down	nochange	2	4	6
pert_965467	nochange	up	nochange	nochange	down	down	nochange	nochange	down	nochange	down	down	nochange	1	5	6
pert_965475	nochange	up	nochange	nochange	down	down	nochange	nochange	down	nochange	nochange	down	down	1	5	6
pert_965477	nochange	up	nochange	nochange	down	down	nochange	nochange	down	nochange	nochange	down	up	2	4	6
pert_965503	nochange	up	nochange	nochange	down	down	nochange	nochange	down	up	nochange	down	nochange	2	4	6
pert_965547	nochange	up	nochange	nochange	down	down	nochange	nochange	nochange	nochange	down	down	down	1	5	6
pert_965549	nochange	up	nochange	nochange	down	down	nochange	nochange	nochange	nochange	down	down	up	2	4	6
pert_965567	nochange	up	nochange	nochange	down	down	nochange	nochange	nochange	nochange	up	down	up	3	3	6
pert_965575	nochange	up	nochange	nochange	down	down	nochange	nochange	nochange	up	down	down	nochange	2	4	6
pert_965585	nochange	up	nochange	nochange	down	down	nochange	nochange	nochange	up	nochange	down	up	3	3	6
pert_967393	nochange	up	nochange	nochange	down	nochange	nochange	down	down	down	nochange	down	nochange	1	5	6
pert_967421	nochange	up	nochange	nochange	down	nochange	nochange	down	down	nochange	nochange	down	up	2	4	6
pert_967465	nochange	up	nochange	nochange	down	nochange	nochange	down	nochange	down	down	down	nochange	1	5	6
pert_967475	nochange	up	nochange	nochange	down	nochange	nochange	down	nochange	down	nochange	down	up	2	4	6
pert_967493	nochange	up	nochange	nochange	down	nochange	nochange	down	nochange	nochange	down	down	up	2	4	6
pert_967511	nochange	up	nochange	nochange	down	nochange	nochange	down	nochange	nochange	up	down	up	3	3	6
pert_967655	nochange	up	nochange	nochange	down	nochange	nochange	nochange	down	nochange	down	down	up	2	4	6
pert_967673	nochange	up	nochange	nochange	down	nochange	nochange	nochange	down	nochange	up	down	up	3	3	6
pert_967681	nochange	up	nochange	nochange	down	nochange	nochange	nochange	down	up	down	down	nochange	2	4	6
pert_967691	nochange	up	nochange	nochange	down	nochange	nochange	nochange	down	up	nochange	down	up	3	3	6
pert_967763	nochange	up	nochange	nochange	down	nochange	nochange	nochange	nochange	up	down	down	up	3	3	6
pert_967781	nochange	up	nochange	nochange	down	nochange	nochange	nochange	nochange	up	up	down	up	4	2	6
pert_971767	nochange	up	nochange	nochange	nochange	down	nochange	down	down	down	nochange	down	nochange	1	5	6
pert_971785	nochange	up	nochange	nochange	nochange	down	nochange	down	down	nochange	down	down	nochange	1	5	6
pert_971793	nochange	up	nochange	nochange	nochange	down	nochange	down	down	nochange	nochange	down	down	1	5	6
pert_971795	nochange	up	nochange	nochange	nochange	down	nochange	down	down	nochange	nochange	down	up	2	4	6
pert_971821	nochange	up	nochange	nochange	nochange	down	nochange	down	down	up	nochange	down	nochange	2	4	6
pert_971839	nochange	up	nochange	nochange	nochange	down	nochange	down	nochange	down	down	down	nochange	1	5	6
pert_971847	nochange	up	nochange	nochange	nochange	down	nochange	down	nochange	down	nochange	down	down	1	5	6
pert_971849	nochange	up	nochange	nochange	nochange	down	nochange	down	nochange	down	nochange	down	up	2	4	6
pert_971857	nochange	up	nochange	nochange	nochange	down	nochange	down	nochange	down	up	down	nochange	2	4	6
pert_971865	nochange	up	nochange	nochange	nochange	down	nochange	down	nochange	nochange	down	down	down	1	5	6
pert_971867	nochange	up	nochange	nochange	nochange	down	nochange	down	nochange	nochange	down	down	up	2	4	6
pert_971885	nochange	up	nochange	nochange	nochange	down	nochange	down	nochange	nochange	up	down	up	3	3	6
pert_971893	nochange	up	nochange	nochange	nochange	down	nochange	down	nochange	up	down	down	nochange	2	4	6
pert_971903	nochange	up	nochange	nochange	nochange	down	nochange	down	nochange	up	nochange	down	up	3	3	6
pert_972055	nochange	up	nochange	nochange	nochange	down	nochange	nochange	down	up	down	down	nochange	2	4	6
pert_973945	nochange	up	nochange	nochange	nochange	nochange	nochange	down	down	down	down	down	nochange	1	5	6
pert_973955	nochange	up	nochange	nochange	nochange	nochange	nochange	down	down	down	nochange	down	up	2	4	6
pert_973973	nochange	up	nochange	nochange	nochange	nochange	nochange	down	down	nochange	down	down	up	2	4	6
pert_973991	nochange	up	nochange	nochange	nochange	nochange	nochange	down	down	nochange	up	down	up	3	3	6
pert_974027	nochange	up	nochange	nochange	nochange	nochange	nochange	down	nochange	down	down	down	up	2	4	6
pert_974045	nochange	up	nochange	nochange	nochange	nochange	nochange	down	nochange	down	up	down	up	3	3	6
pert_974243	nochange	up	nochange	nochange	nochange	nochange	nochange	nochange	down	up	down	down	up	3	3	6
pert_974261	nochange	up	nochange	nochange	nochange	nochange	nochange	nochange	down	up	up	down	up	4	2	6
pert_532532	nochange	down	down	down	down	down	nochange	nochange	nochange	nochange	nochange	down	up	1	6	7
pert_538822	nochange	down	down	down	nochange	down	nochange	down	nochange	down	nochange	down	nochange	0	7	7
pert_541000	nochange	down	down	down	nochange	nochange	nochange	down	nochange	down	down	down	nochange	0	7	7
pert_541010	nochange	down	down	down	nochange	nochange	nochange	down	nochange	down	nochange	down	up	1	6	7
pert_551890	nochange	down	down	nochange	down	down	nochange	down	down	nochange	nochange	down	nochange	0	7	7
pert_551944	nochange	down	down	nochange	down	down	nochange	down	nochange	down	nochange	down	nochange	0	7	7
pert_551962	nochange	down	down	nochange	down	down	nochange	down	nochange	nochange	down	down	nochange	0	7	7
pert_551970	nochange	down	down	nochange	down	down	nochange	down	nochange	nochange	nochange	down	down	0	7	7
pert_551972	nochange	down	down	nochange	down	down	nochange	down	nochange	nochange	nochange	down	up	1	6	7
pert_552124	nochange	down	down	nochange	down	down	nochange	nochange	down	nochange	down	down	nochange	0	7	7
pert_552134	nochange	down	down	nochange	down	down	nochange	nochange	down	nochange	nochange	down	up	1	6	7
pert_552206	nochange	down	down	nochange	down	down	nochange	nochange	nochange	nochange	down	down	up	1	6	7
pert_552224	nochange	down	down	nochange	down	down	nochange	nochange	nochange	nochange	up	down	up	2	5	7
pert_552232	nochange	down	down	nochange	down	down	nochange	nochange	nochange	up	down	down	nochange	1	6	7
pert_552242	nochange	down	down	nochange	down	down	nochange	nochange	nochange	up	nochange	down	up	2	5	7
pert_554050	nochange	down	down	nochange	down	nochange	nochange	down	down	down	nochange	down	nochange	0	7	7
pert_554078	nochange	down	down	nochange	down	nochange	nochange	down	down	nochange	nochange	down	up	1	6	7
pert_554122	nochange	down	down	nochange	down	nochange	nochange	down	nochange	down	down	down	nochange	0	7	7
pert_554130	nochange	down	down	nochange	down	nochange	nochange	down	nochange	down	nochange	down	down	0	7	7
pert_554132	nochange	down	down	nochange	down	nochange	nochange	down	nochange	down	nochange	down	up	1	6	7
pert_554150	nochange	down	down	nochange	down	nochange	nochange	down	nochange	nochange	down	down	up	1	6	7
pert_554310	nochange	down	down	nochange	down	nochange	nochange	nochange	down	nochange	down	down	down	0	7	7
pert_554312	nochange	down	down	nochange	down	nochange	nochange	nochange	down	nochange	down	down	up	1	6	7
pert_554330	nochange	down	down	nochange	down	nochange	nochange	nochange	down	nochange	up	down	up	2	5	7
pert_554338	nochange	down	down	nochange	down	nochange	nochange	nochange	down	up	down	down	nochange	1	6	7
pert_554348	nochange	down	down	nochange	down	nochange	nochange	nochange	down	up	nochange	down	up	2	5	7
pert_554420	nochange	down	down	nochange	down	nochange	nochange	nochange	nochange	up	down	down	up	2	5	7
pert_558424	nochange	down	down	nochange	nochange	down	nochange	down	down	down	nochange	down	nochange	0	7	7
pert_558442	nochange	down	down	nochange	nochange	down	nochange	down	down	nochange	down	down	nochange	0	7	7
pert_558450	nochange	down	down	nochange	nochange	down	nochange	down	down	nochange	nochange	down	down	0	7	7
pert_558452	nochange	down	down	nochange	nochange	down	nochange	down	down	nochange	nochange	down	up	1	6	7
pert_558496	nochange	down	down	nochange	nochange	down	nochange	down	nochange	down	down	down	nochange	0	7	7
pert_558504	nochange	down	down	nochange	nochange	down	nochange	down	nochange	down	nochange	down	down	0	7	7
pert_558506	nochange	down	down	nochange	nochange	down	nochange	down	nochange	down	nochange	down	up	1	6	7
pert_558514	nochange	down	down	nochange	nochange	down	nochange	down	nochange	down	up	down	nochange	1	6	7
pert_558522	nochange	down	down	nochange	nochange	down	nochange	down	nochange	nochange	down	down	down	0	7	7
pert_558524	nochange	down	down	nochange	nochange	down	nochange	down	nochange	nochange	down	down	up	1	6	7
pert_558542	nochange	down	down	nochange	nochange	down	nochange	down	nochange	nochange	up	down	up	2	5	7
pert_558712	nochange	down	down	nochange	nochange	down	nochange	nochange	down	up	down	down	nochange	1	6	7
pert_560602	nochange	down	down	nochange	nochange	nochange	nochange	down	down	down	down	down	nochange	0	7	7
pert_560610	nochange	down	down	nochange	nochange	nochange	nochange	down	down	down	nochange	down	down	0	7	7
pert_560612	nochange	down	down	nochange	nochange	nochange	nochange	down	down	down	nochange	down	up	1	6	7
pert_560630	nochange	down	down	nochange	nochange	nochange	nochange	down	down	nochange	down	down	up	1	6	7
pert_560682	nochange	down	down	nochange	nochange	nochange	nochange	down	nochange	down	down	down	down	0	7	7
pert_560684	nochange	down	down	nochange	nochange	nochange	nochange	down	nochange	down	down	down	up	1	6	7
pert_560702	nochange	down	down	nochange	nochange	nochange	nochange	down	nochange	down	up	down	up	2	5	7
pert_560900	nochange	down	down	nochange	nochange	nochange	nochange	nochange	down	up	down	down	up	2	5	7
pert_560918	nochange	down	down	nochange	nochange	nochange	nochange	nochange	down	up	up	down	up	3	4	7
pert_591310	nochange	down	nochange	down	down	down	nochange	down	nochange	down	nochange	down	nochange	0	7	7
pert_591500	nochange	down	nochange	down	down	down	nochange	nochange	down	nochange	nochange	down	up	1	6	7
pert_591572	nochange	down	nochange	down	down	down	nochange	nochange	nochange	nochange	down	down	up	1	6	7
pert_593488	nochange	down	nochange	down	down	nochange	nochange	down	nochange	down	down	down	nochange	0	7	7
pert_593498	nochange	down	nochange	down	down	nochange	nochange	down	nochange	down	nochange	down	up	1	6	7
pert_593678	nochange	down	nochange	down	down	nochange	nochange	nochange	down	nochange	down	down	up	1	6	7
pert_597790	nochange	down	nochange	down	nochange	down	nochange	down	down	down	nochange	down	nochange	0	7	7
pert_597862	nochange	down	nochange	down	nochange	down	nochange	down	nochange	down	down	down	nochange	0	7	7
pert_597872	nochange	down	nochange	down	nochange	down	nochange	down	nochange	down	nochange	down	up	1	6	7
pert_599968	nochange	down	nochange	down	nochange	nochange	nochange	down	down	down	down	down	nochange	0	7	7
pert_599978	nochange	down	nochange	down	nochange	nochange	nochange	down	down	down	nochange	down	up	1	6	7
pert_600050	nochange	down	nochange	down	nochange	nochange	nochange	down	nochange	down	down	down	up	1	6	7
pert_600068	nochange	down	nochange	down	nochange	nochange	nochange	down	nochange	down	up	down	up	2	5	7
pert_610912	nochange	down	nochange	nochange	down	down	nochange	down	down	down	nochange	down	nochange	0	7	7
pert_610930	nochange	down	nochange	nochange	down	down	nochange	down	down	nochange	down	down	nochange	0	7	7
pert_610938	nochange	down	nochange	nochange	down	down	nochange	down	down	nochange	nochange	down	down	0	7	7
pert_610940	nochange	down	nochange	nochange	down	down	nochange	down	down	nochange	nochange	down	up	1	6	7
pert_610966	nochange	down	nochange	nochange	down	down	nochange	down	down	up	nochange	down	nochange	1	6	7
pert_610984	nochange	down	nochange	nochange	down	down	nochange	down	nochange	down	down	down	nochange	0	7	7
pert_610992	nochange	down	nochange	nochange	down	down	nochange	down	nochange	down	nochange	down	down	0	7	7
pert_610994	nochange	down	nochange	nochange	down	down	nochange	down	nochange	down	nochange	down	up	1	6	7
pert_611002	nochange	down	nochange	nochange	down	down	nochange	down	nochange	down	up	down	nochange	1	6	7
pert_611010	nochange	down	nochange	nochange	down	down	nochange	down	nochange	nochange	down	down	down	0	7	7
pert_611012	nochange	down	nochange	nochange	down	down	nochange	down	nochange	nochange	down	down	up	1	6	7
pert_611030	nochange	down	nochange	nochange	down	down	nochange	down	nochange	nochange	up	down	up	2	5	7
pert_611038	nochange	down	nochange	nochange	down	down	nochange	down	nochange	up	down	down	nochange	1	6	7
pert_611048	nochange	down	nochange	nochange	down	down	nochange	down	nochange	up	nochange	down	up	2	5	7
pert_611172	nochange	down	nochange	nochange	down	down	nochange	nochange	down	nochange	down	down	down	0	7	7
pert_611174	nochange	down	nochange	nochange	down	down	nochange	nochange	down	nochange	down	down	up	1	6	7
pert_611192	nochange	down	nochange	nochange	down	down	nochange	nochange	down	nochange	up	down	up	2	5	7
pert_611200	nochange	down	nochange	nochange	down	down	nochange	nochange	down	up	down	down	nochange	1	6	7
pert_611210	nochange	down	nochange	nochange	down	down	nochange	nochange	down	up	nochange	down	up	2	5	7
pert_611282	nochange	down	nochange	nochange	down	down	nochange	nochange	nochange	up	down	down	up	2	5	7
pert_611300	nochange	down	nochange	nochange	down	down	nochange	nochange	nochange	up	up	down	up	3	4	7
pert_613090	nochange	down	nochange	nochange	down	nochange	nochange	down	down	down	down	down	nochange	0	7	7
pert_613100	nochange	down	nochange	nochange	down	nochange	nochange	down	down	down	nochange	down	up	1	6	7
pert_613118	nochange	down	nochange	nochange	down	nochange	nochange	down	down	nochange	down	down	up	1	6	7
pert_613136	nochange	down	nochange	nochange	down	nochange	nochange	down	down	nochange	up	down	up	2	5	7
pert_613172	nochange	down	nochange	nochange	down	nochange	nochange	down	nochange	down	down	down	up	1	6	7
pert_613190	nochange	down	nochange	nochange	down	nochange	nochange	down	nochange	down	up	down	up	2	5	7
pert_613388	nochange	down	nochange	nochange	down	nochange	nochange	nochange	down	up	down	down	up	2	5	7
pert_613406	nochange	down	nochange	nochange	down	nochange	nochange	nochange	down	up	up	down	up	3	4	7
pert_616826	nochange	down	nochange	nochange	nochange	down	down	down	nochange	down	nochange	down	up	1	6	7
pert_617464	nochange	down	nochange	nochange	nochange	down	nochange	down	down	down	down	down	nochange	0	7	7
pert_617472	nochange	down	nochange	nochange	nochange	down	nochange	down	down	down	nochange	down	down	0	7	7
pert_617474	nochange	down	nochange	nochange	nochange	down	nochange	down	down	down	nochange	down	up	1	6	7
pert_617482	nochange	down	nochange	nochange	nochange	down	nochange	down	down	down	up	down	nochange	1	6	7
pert_617490	nochange	down	nochange	nochange	nochange	down	nochange	down	down	nochange	down	down	down	0	7	7
pert_617492	nochange	down	nochange	nochange	nochange	down	nochange	down	down	nochange	down	down	up	1	6	7
pert_617510	nochange	down	nochange	nochange	nochange	down	nochange	down	down	nochange	up	down	up	2	5	7
pert_617518	nochange	down	nochange	nochange	nochange	down	nochange	down	down	up	down	down	nochange	1	6	7
pert_617528	nochange	down	nochange	nochange	nochange	down	nochange	down	down	up	nochange	down	up	2	5	7
pert_617544	nochange	down	nochange	nochange	nochange	down	nochange	down	nochange	down	down	down	down	0	7	7
pert_617546	nochange	down	nochange	nochange	nochange	down	nochange	down	nochange	down	down	down	up	1	6	7
pert_617564	nochange	down	nochange	nochange	nochange	down	nochange	down	nochange	down	up	down	up	2	5	7
pert_617600	nochange	down	nochange	nochange	nochange	down	nochange	down	nochange	up	down	down	up	2	5	7
pert_619004	nochange	down	nochange	nochange	nochange	nochange	down	down	nochange	down	down	down	up	1	6	7
pert_619652	nochange	down	nochange	nochange	nochange	nochange	nochange	down	down	down	down	down	up	1	6	7
pert_619670	nochange	down	nochange	nochange	nochange	nochange	nochange	down	down	down	up	down	up	2	5	7
pert_709408	nochange	nochange	down	down	down	down	nochange	down	nochange	down	nochange	down	nochange	0	7	7
pert_709598	nochange	nochange	down	down	down	down	nochange	nochange	down	nochange	nochange	down	up	1	6	7
pert_709670	nochange	nochange	down	down	down	down	nochange	nochange	nochange	nochange	down	down	up	1	6	7
pert_711586	nochange	nochange	down	down	down	nochange	nochange	down	nochange	down	down	down	nochange	0	7	7
pert_711596	nochange	nochange	down	down	down	nochange	nochange	down	nochange	down	nochange	down	up	1	6	7
pert_715888	nochange	nochange	down	down	nochange	down	nochange	down	down	down	nochange	down	nochange	0	7	7
pert_715960	nochange	nochange	down	down	nochange	down	nochange	down	nochange	down	down	down	nochange	0	7	7
pert_718066	nochange	nochange	down	down	nochange	nochange	nochange	down	down	down	down	down	nochange	0	7	7
pert_718076	nochange	nochange	down	down	nochange	nochange	nochange	down	down	down	nochange	down	up	1	6	7
pert_718148	nochange	nochange	down	down	nochange	nochange	nochange	down	nochange	down	down	down	up	1	6	7
pert_718166	nochange	nochange	down	down	nochange	nochange	nochange	down	nochange	down	up	down	up	2	5	7
pert_729010	nochange	nochange	down	nochange	down	down	nochange	down	down	down	nochange	down	nochange	0	7	7
pert_729028	nochange	nochange	down	nochange	down	down	nochange	down	down	nochange	down	down	nochange	0	7	7
pert_729036	nochange	nochange	down	nochange	down	down	nochange	down	down	nochange	nochange	down	down	0	7	7
pert_729038	nochange	nochange	down	nochange	down	down	nochange	down	down	nochange	nochange	down	up	1	6	7
pert_729082	nochange	nochange	down	nochange	down	down	nochange	down	nochange	down	down	down	nochange	0	7	7
pert_729090	nochange	nochange	down	nochange	down	down	nochange	down	nochange	down	nochange	down	down	0	7	7
pert_729092	nochange	nochange	down	nochange	down	down	nochange	down	nochange	down	nochange	down	up	1	6	7
pert_729100	nochange	nochange	down	nochange	down	down	nochange	down	nochange	down	up	down	nochange	1	6	7
pert_729108	nochange	nochange	down	nochange	down	down	nochange	down	nochange	nochange	down	down	down	0	7	7
pert_729110	nochange	nochange	down	nochange	down	down	nochange	down	nochange	nochange	down	down	up	1	6	7
pert_729128	nochange	nochange	down	nochange	down	down	nochange	down	nochange	nochange	up	down	up	2	5	7
pert_729272	nochange	nochange	down	nochange	down	down	nochange	nochange	down	nochange	down	down	up	1	6	7
pert_729290	nochange	nochange	down	nochange	down	down	nochange	nochange	down	nochange	up	down	up	2	5	7
pert_729298	nochange	nochange	down	nochange	down	down	nochange	nochange	down	up	down	down	nochange	1	6	7
pert_729308	nochange	nochange	down	nochange	down	down	nochange	nochange	down	up	nochange	down	up	2	5	7
pert_729380	nochange	nochange	down	nochange	down	down	nochange	nochange	nochange	up	down	down	up	2	5	7
pert_729398	nochange	nochange	down	nochange	down	down	nochange	nochange	nochange	up	up	down	up	3	4	7
pert_731188	nochange	nochange	down	nochange	down	nochange	nochange	down	down	down	down	down	nochange	0	7	7
pert_731196	nochange	nochange	down	nochange	down	nochange	nochange	down	down	down	nochange	down	down	0	7	7
pert_731198	nochange	nochange	down	nochange	down	nochange	nochange	down	down	down	nochange	down	up	1	6	7
pert_731216	nochange	nochange	down	nochange	down	nochange	nochange	down	down	nochange	down	down	up	1	6	7
pert_731268	nochange	nochange	down	nochange	down	nochange	nochange	down	nochange	down	down	down	down	0	7	7
pert_731270	nochange	nochange	down	nochange	down	nochange	nochange	down	nochange	down	down	down	up	1	6	7
pert_731288	nochange	nochange	down	nochange	down	nochange	nochange	down	nochange	down	up	down	up	2	5	7
pert_731486	nochange	nochange	down	nochange	down	nochange	nochange	nochange	down	up	down	down	up	2	5	7
pert_734924	nochange	nochange	down	nochange	nochange	down	down	down	nochange	down	nochange	down	up	1	6	7
pert_735562	nochange	nochange	down	nochange	nochange	down	nochange	down	down	down	down	down	nochange	0	7	7
pert_735570	nochange	nochange	down	nochange	nochange	down	nochange	down	down	down	nochange	down	down	0	7	7
pert_735572	nochange	nochange	down	nochange	nochange	down	nochange	down	down	down	nochange	down	up	1	6	7
pert_735580	nochange	nochange	down	nochange	nochange	down	nochange	down	down	down	up	down	nochange	1	6	7
pert_735588	nochange	nochange	down	nochange	nochange	down	nochange	down	down	nochange	down	down	down	0	7	7
pert_735590	nochange	nochange	down	nochange	nochange	down	nochange	down	down	nochange	down	down	up	1	6	7
pert_735608	nochange	nochange	down	nochange	nochange	down	nochange	down	down	nochange	up	down	up	2	5	7
pert_735642	nochange	nochange	down	nochange	nochange	down	nochange	down	nochange	down	down	down	down	0	7	7
pert_735644	nochange	nochange	down	nochange	nochange	down	nochange	down	nochange	down	down	down	up	1	6	7
pert_737102	nochange	nochange	down	nochange	nochange	nochange	down	down	nochange	down	down	down	up	1	6	7
pert_737748	nochange	nochange	down	nochange	nochange	nochange	nochange	down	down	down	down	down	down	0	7	7
pert_737750	nochange	nochange	down	nochange	nochange	nochange	nochange	down	down	down	down	down	up	1	6	7
pert_737768	nochange	nochange	down	nochange	nochange	nochange	nochange	down	down	down	up	down	up	2	5	7
pert_768376	nochange	nochange	nochange	down	down	down	nochange	down	down	down	nochange	down	nochange	0	7	7
pert_768448	nochange	nochange	nochange	down	down	down	nochange	down	nochange	down	down	down	nochange	0	7	7
pert_768458	nochange	nochange	nochange	down	down	down	nochange	down	nochange	down	nochange	down	up	1	6	7
pert_768638	nochange	nochange	nochange	down	down	down	nochange	nochange	down	nochange	down	down	up	1	6	7
pert_770554	nochange	nochange	nochange	down	down	nochange	nochange	down	down	down	down	down	nochange	0	7	7
pert_770564	nochange	nochange	nochange	down	down	nochange	nochange	down	down	down	nochange	down	up	1	6	7
pert_770636	nochange	nochange	nochange	down	down	nochange	nochange	down	nochange	down	down	down	up	1	6	7
pert_770654	nochange	nochange	nochange	down	down	nochange	nochange	down	nochange	down	up	down	up	2	5	7
pert_774928	nochange	nochange	nochange	down	nochange	down	nochange	down	down	down	down	down	nochange	0	7	7
pert_774938	nochange	nochange	nochange	down	nochange	down	nochange	down	down	down	nochange	down	up	1	6	7
pert_775010	nochange	nochange	nochange	down	nochange	down	nochange	down	nochange	down	down	down	up	1	6	7
pert_775028	nochange	nochange	nochange	down	nochange	down	nochange	down	nochange	down	up	down	up	2	5	7
pert_777116	nochange	nochange	nochange	down	nochange	nochange	nochange	down	down	down	down	down	up	1	6	7
pert_777134	nochange	nochange	nochange	down	nochange	nochange	nochange	down	down	down	up	down	up	2	5	7
pert_787412	nochange	nochange	nochange	nochange	down	down	down	down	nochange	down	nochange	down	up	1	6	7
pert_788050	nochange	nochange	nochange	nochange	down	down	nochange	down	down	down	down	down	nochange	0	7	7
pert_788058	nochange	nochange	nochange	nochange	down	down	nochange	down	down	down	nochange	down	down	0	7	7
pert_788060	nochange	nochange	nochange	nochange	down	down	nochange	down	down	down	nochange	down	up	1	6	7
pert_788068	nochange	nochange	nochange	nochange	down	down	nochange	down	down	down	up	down	nochange	1	6	7
pert_788076	nochange	nochange	nochange	nochange	down	down	nochange	down	down	nochange	down	down	down	0	7	7
pert_788078	nochange	nochange	nochange	nochange	down	down	nochange	down	down	nochange	down	down	up	1	6	7
pert_788096	nochange	nochange	nochange	nochange	down	down	nochange	down	down	nochange	up	down	up	2	5	7
pert_788104	nochange	nochange	nochange	nochange	down	down	nochange	down	down	up	down	down	nochange	1	6	7
pert_788114	nochange	nochange	nochange	nochange	down	down	nochange	down	down	up	nochange	down	up	2	5	7
pert_788130	nochange	nochange	nochange	nochange	down	down	nochange	down	nochange	down	down	down	down	0	7	7
pert_788132	nochange	nochange	nochange	nochange	down	down	nochange	down	nochange	down	down	down	up	1	6	7
pert_788150	nochange	nochange	nochange	nochange	down	down	nochange	down	nochange	down	up	down	up	2	5	7
pert_788186	nochange	nochange	nochange	nochange	down	down	nochange	down	nochange	up	down	down	up	2	5	7
pert_788348	nochange	nochange	nochange	nochange	down	down	nochange	nochange	down	up	down	down	up	2	5	7
pert_788366	nochange	nochange	nochange	nochange	down	down	nochange	nochange	down	up	up	down	up	3	4	7
pert_789518	nochange	nochange	nochange	nochange	down	nochange	down	down	down	down	nochange	down	up	1	6	7
pert_789590	nochange	nochange	nochange	nochange	down	nochange	down	down	nochange	down	down	down	up	1	6	7
pert_790238	nochange	nochange	nochange	nochange	down	nochange	nochange	down	down	down	down	down	up	1	6	7
pert_790256	nochange	nochange	nochange	nochange	down	nochange	nochange	down	down	down	up	down	up	2	5	7
pert_793892	nochange	nochange	nochange	nochange	nochange	down	down	down	down	down	nochange	down	up	1	6	7
pert_793964	nochange	nochange	nochange	nochange	nochange	down	down	down	nochange	down	down	down	up	1	6	7
pert_794610	nochange	nochange	nochange	nochange	nochange	down	nochange	down	down	down	down	down	down	0	7	7
pert_794612	nochange	nochange	nochange	nochange	nochange	down	nochange	down	down	down	down	down	up	1	6	7
pert_794630	nochange	nochange	nochange	nochange	nochange	down	nochange	down	down	down	up	down	up	2	5	7
pert_794666	nochange	nochange	nochange	nochange	nochange	down	nochange	down	down	up	down	down	up	2	5	7
pert_796070	nochange	nochange	nochange	nochange	nochange	nochange	down	down	down	down	down	down	up	1	6	7
pert_886826	nochange	up	down	down	down	down	nochange	nochange	nochange	nochange	nochange	down	up	2	5	7
pert_893116	nochange	up	down	down	nochange	down	nochange	down	nochange	down	nochange	down	nochange	1	6	7
pert_895294	nochange	up	down	down	nochange	nochange	nochange	down	nochange	down	down	down	nochange	1	6	7
pert_895304	nochange	up	down	down	nochange	nochange	nochange	down	nochange	down	nochange	down	up	2	5	7
pert_906184	nochange	up	down	nochange	down	down	nochange	down	down	nochange	nochange	down	nochange	1	6	7
pert_906238	nochange	up	down	nochange	down	down	nochange	down	nochange	down	nochange	down	nochange	1	6	7
pert_906256	nochange	up	down	nochange	down	down	nochange	down	nochange	nochange	down	down	nochange	1	6	7
pert_906264	nochange	up	down	nochange	down	down	nochange	down	nochange	nochange	nochange	down	down	1	6	7
pert_906266	nochange	up	down	nochange	down	down	nochange	down	nochange	nochange	nochange	down	up	2	5	7
pert_906418	nochange	up	down	nochange	down	down	nochange	nochange	down	nochange	down	down	nochange	1	6	7
pert_906428	nochange	up	down	nochange	down	down	nochange	nochange	down	nochange	nochange	down	up	2	5	7
pert_906500	nochange	up	down	nochange	down	down	nochange	nochange	nochange	nochange	down	down	up	2	5	7
pert_906518	nochange	up	down	nochange	down	down	nochange	nochange	nochange	nochange	up	down	up	3	4	7
pert_906526	nochange	up	down	nochange	down	down	nochange	nochange	nochange	up	down	down	nochange	2	5	7
pert_906536	nochange	up	down	nochange	down	down	nochange	nochange	nochange	up	nochange	down	up	3	4	7
pert_908344	nochange	up	down	nochange	down	nochange	nochange	down	down	down	nochange	down	nochange	1	6	7
pert_908372	nochange	up	down	nochange	down	nochange	nochange	down	down	nochange	nochange	down	up	2	5	7
