AKT1 CCNA1 CTNNB1 E2F1 GRB2 MAPK1 MAPK14 MAPK8 MDM2 PDK1 SMAD7 SRC TSC1 up down total
pert_237025 down nochange nochange down down down nochange down nochange down up down nochange 1 7 8
pert_237033 down nochange nochange down down down nochange down nochange nochange down down down 0 8 8
pert_237035 down nochange nochange down down down nochange down nochange nochange down down up 1 7 8
pert_237051 down nochange nochange down down down nochange down nochange nochange up down down 1 7 8
pert_237053 down nochange nochange down down down nochange down nochange nochange up down up 2 6 8
pert_237061 down nochange nochange down down down nochange down nochange up down down nochange 1 7 8
pert_237069 down nochange nochange down down down nochange down nochange up nochange down down 1 7 8
pert_237071 down nochange nochange down down down nochange down nochange up nochange down up 2 6 8
pert_237079 down nochange nochange down down down nochange down nochange up up down nochange 2 6 8
pert_237169 down nochange nochange down down down nochange nochange down down down down nochange 0 8 8
pert_237177 down nochange nochange down down down nochange nochange down down nochange down down 0 8 8
pert_237179 down nochange nochange down down down nochange nochange down down nochange down up 1 7 8
pert_237187 down nochange nochange down down down nochange nochange down down up down nochange 1 7 8
pert_237195 down nochange nochange down down down nochange nochange down nochange down down down 0 8 8
pert_237197 down nochange nochange down down down nochange nochange down nochange down down up 1 7 8
pert_237213 down nochange nochange down down down nochange nochange down nochange up down down 1 7 8
pert_237215 down nochange nochange down down down nochange nochange down nochange up down up 2 6 8
pert_237223 down nochange nochange down down down nochange nochange down up down down nochange 1 7 8
pert_237231 down nochange nochange down down down nochange nochange down up nochange down down 1 7 8
pert_237233 down nochange nochange down down down nochange nochange down up nochange down up 2 6 8
pert_237241 down nochange nochange down down down nochange nochange down up up down nochange 2 6 8
pert_237249 down nochange nochange down down down nochange nochange nochange down down down down 0 8 8
pert_237251 down nochange nochange down down down nochange nochange nochange down down down up 1 7 8
pert_237267 down nochange nochange down down down nochange nochange nochange down up down down 1 7 8
pert_237269 down nochange nochange down down down nochange nochange nochange down up down up 2 6 8
pert_237303 down nochange nochange down down down nochange nochange nochange up down down down 1 7 8
pert_237305 down nochange nochange down down down nochange nochange nochange up down down up 2 6 8
pert_237321 down nochange nochange down down down nochange nochange nochange up up down down 2 6 8
pert_237323 down nochange nochange down down down nochange nochange nochange up up down up 3 5 8
pert_237421 down nochange nochange down down down nochange up down down nochange down nochange 1 7 8
pert_237439 down nochange nochange down down down nochange up down nochange down down nochange 1 7 8
pert_237447 down nochange nochange down down down nochange up down nochange nochange down down 1 7 8
pert_237449 down nochange nochange down down down nochange up down nochange nochange down up 2 6 8
pert_237457 down nochange nochange down down down nochange up down nochange up down nochange 2 6 8
pert_237475 down nochange nochange down down down nochange up down up nochange down nochange 2 6 8
pert_237493 down nochange nochange down down down nochange up nochange down down down nochange 1 7 8
pert_237501 down nochange nochange down down down nochange up nochange down nochange down down 1 7 8
pert_237503 down nochange nochange down down down nochange up nochange down nochange down up 2 6 8
pert_237511 down nochange nochange down down down nochange up nochange down up down nochange 2 6 8
pert_237519 down nochange nochange down down down nochange up nochange nochange down down down 1 7 8
pert_237521 down nochange nochange down down down nochange up nochange nochange down down up 2 6 8
pert_237537 down nochange nochange down down down nochange up nochange nochange up down down 2 6 8
pert_237539 down nochange nochange down down down nochange up nochange nochange up down up 3 5 8
pert_237547 down nochange nochange down down down nochange up nochange up down down nochange 2 6 8
pert_237555 down nochange nochange down down down nochange up nochange up nochange down down 2 6 8
pert_237557 down nochange nochange down down down nochange up nochange up nochange down up 3 5 8
pert_237565 down nochange nochange down down down nochange up nochange up up down nochange 3 5 8
pert_237773 down nochange nochange down down down up down nochange nochange nochange down up 2 6 8
pert_237935 down nochange nochange down down down up nochange down nochange nochange down up 2 6 8
pert_237989 down nochange nochange down down down up nochange nochange down nochange down up 2 6 8
pert_238007 down nochange nochange down down down up nochange nochange nochange down down up 2 6 8
pert_238025 down nochange nochange down down down up nochange nochange nochange up down up 3 5 8
pert_238043 down nochange nochange down down down up nochange nochange up nochange down up 3 5 8
pert_238177 down nochange nochange down down down up up down nochange nochange down nochange 2 6 8
pert_238231 down nochange nochange down down down up up nochange down nochange down nochange 2 6 8
pert_238249 down nochange nochange down down down up up nochange nochange down down nochange 2 6 8
pert_238393 down nochange nochange down down nochange down down down down nochange down nochange 0 8 8
pert_238411 down nochange nochange down down nochange down down down nochange down down nochange 0 8 8
pert_238421 down nochange nochange down down nochange down down down nochange nochange down up 1 7 8
pert_238447 down nochange nochange down down nochange down down down up nochange down nochange 1 7 8
pert_238465 down nochange nochange down down nochange down down nochange down down down nochange 0 8 8
pert_238475 down nochange nochange down down nochange down down nochange down nochange down up 1 7 8
pert_238493 down nochange nochange down down nochange down down nochange nochange down down up 1 7 8
pert_238511 down nochange nochange down down nochange down down nochange nochange up down up 2 6 8
pert_238519 down nochange nochange down down nochange down down nochange up down down nochange 1 7 8
pert_238529 down nochange nochange down down nochange down down nochange up nochange down up 2 6 8
pert_238627 down nochange nochange down down nochange down nochange down down down down nochange 0 8 8
pert_238637 down nochange nochange down down nochange down nochange down down nochange down up 1 7 8
pert_238655 down nochange nochange down down nochange down nochange down nochange down down up 1 7 8
pert_238673 down nochange nochange down down nochange down nochange down nochange up down up 2 6 8
pert_238681 down nochange nochange down down nochange down nochange down up down down nochange 1 7 8
pert_238691 down nochange nochange down down nochange down nochange down up nochange down up 2 6 8
pert_238709 down nochange nochange down down nochange down nochange nochange down down down up 1 7 8
pert_238727 down nochange nochange down down nochange down nochange nochange down up down up 2 6 8
pert_238763 down nochange nochange down down nochange down nochange nochange up down down up 2 6 8
pert_238781 down nochange nochange down down nochange down nochange nochange up up down up 3 5 8
pert_238897 down nochange nochange down down nochange down up down nochange down down nochange 1 7 8
pert_238907 down nochange nochange down down nochange down up down nochange nochange down up 2 6 8
pert_238951 down nochange nochange down down nochange down up nochange down down down nochange 1 7 8
pert_238961 down nochange nochange down down nochange down up nochange down nochange down up 2 6 8
pert_238979 down nochange nochange down down nochange down up nochange nochange down down up 2 6 8
pert_238997 down nochange nochange down down nochange down up nochange nochange up down up 3 5 8
pert_239005 down nochange nochange down down nochange down up nochange up down down nochange 2 6 8
pert_239015 down nochange nochange down down nochange down up nochange up nochange down up 3 5 8
pert_239113 down nochange nochange down down nochange nochange down down down down down nochange 0 8 8
pert_239123 down nochange nochange down down nochange nochange down down down nochange down up 1 7 8
pert_239131 down nochange nochange down down nochange nochange down down down up down nochange 1 7 8
pert_239141 down nochange nochange down down nochange nochange down down nochange down down up 1 7 8
pert_239159 down nochange nochange down down nochange nochange down down nochange up down up 2 6 8
pert_239167 down nochange nochange down down nochange nochange down down up down down nochange 1 7 8
pert_239177 down nochange nochange down down nochange nochange down down up nochange down up 2 6 8
pert_239185 down nochange nochange down down nochange nochange down down up up down nochange 2 6 8
pert_239195 down nochange nochange down down nochange nochange down nochange down down down up 1 7 8
pert_239213 down nochange nochange down down nochange nochange down nochange down up down up 2 6 8
pert_239249 down nochange nochange down down nochange nochange down nochange up down down up 2 6 8
pert_239267 down nochange nochange down down nochange nochange down nochange up up down up 3 5 8
pert_239355 down nochange nochange down down nochange nochange nochange down down down down down 0 8 8
pert_239357 down nochange nochange down down nochange nochange nochange down down down down up 1 7 8
pert_239375 down nochange nochange down down nochange nochange nochange down down up down up 2 6 8
pert_239411 down nochange nochange down down nochange nochange nochange down up down down up 2 6 8
pert_239429 down nochange nochange down down nochange nochange nochange down up up down up 3 5 8
pert_239599 down nochange nochange down down nochange nochange up down down down down nochange 1 7 8
pert_239607 down nochange nochange down down nochange nochange up down down nochange down down 1 7 8
pert_239609 down nochange nochange down down nochange nochange up down down nochange down up 2 6 8
pert_239617 down nochange nochange down down nochange nochange up down down up down nochange 2 6 8
pert_239625 down nochange nochange down down nochange nochange up down nochange down down down 1 7 8
pert_239627 down nochange nochange down down nochange nochange up down nochange down down up 2 6 8
pert_239643 down nochange nochange down down nochange nochange up down nochange up down down 2 6 8
pert_239645 down nochange nochange down down nochange nochange up down nochange up down up 3 5 8
pert_239653 down nochange nochange down down nochange nochange up down up down down nochange 2 6 8
pert_239661 down nochange nochange down down nochange nochange up down up nochange down down 2 6 8
pert_239663 down nochange nochange down down nochange nochange up down up nochange down up 3 5 8
pert_239671 down nochange nochange down down nochange nochange up down up up down nochange 3 5 8
pert_239679 down nochange nochange down down nochange nochange up nochange down down down down 1 7 8
pert_239681 down nochange nochange down down nochange nochange up nochange down down down up 2 6 8
pert_239697 down nochange nochange down down nochange nochange up nochange down up down down 2 6 8
pert_239699 down nochange nochange down down nochange nochange up nochange down up down up 3 5 8
pert_239733 down nochange nochange down down nochange nochange up nochange up down down down 2 6 8
pert_239735 down nochange nochange down down nochange nochange up nochange up down down up 3 5 8
pert_239751 down nochange nochange down down nochange nochange up nochange up up down down 3 5 8
pert_239753 down nochange nochange down down nochange nochange up nochange up up down up 4 4 8
pert_239879 down nochange nochange down down nochange up down down nochange nochange down up 2 6 8
pert_239933 down nochange nochange down down nochange up down nochange down nochange down up 2 6 8
pert_239951 down nochange nochange down down nochange up down nochange nochange down down up 2 6 8
pert_239969 down nochange nochange down down nochange up down nochange nochange up down up 3 5 8
pert_239987 down nochange nochange down down nochange up down nochange up nochange down up 3 5 8
pert_240095 down nochange nochange down down nochange up nochange down down nochange down up 2 6 8
pert_240113 down nochange nochange down down nochange up nochange down nochange down down up 2 6 8
pert_240131 down nochange nochange down down nochange up nochange down nochange up down up 3 5 8
pert_240149 down nochange nochange down down nochange up nochange down up nochange down up 3 5 8
pert_240167 down nochange nochange down down nochange up nochange nochange down down down up 2 6 8
pert_240185 down nochange nochange down down nochange up nochange nochange down up down up 3 5 8
pert_240221 down nochange nochange down down nochange up nochange nochange up down down up 3 5 8
pert_240239 down nochange nochange down down nochange up nochange nochange up up down up 4 4 8
pert_240437 down nochange nochange down down nochange up up nochange nochange down down up 3 5 8
pert_240455 down nochange nochange down down nochange up up nochange nochange up down up 4 4 8
pert_240611 down nochange nochange down down up down down down nochange nochange nochange up 2 6 8
pert_240665 down nochange nochange down down up down down nochange down nochange nochange up 2 6 8
pert_240683 down nochange nochange down down up down down nochange nochange down nochange up 2 6 8
pert_240689 down nochange nochange down down up down down nochange nochange nochange down up 2 6 8
pert_240719 down nochange nochange down down up down down nochange up nochange nochange up 3 5 8
pert_240827 down nochange nochange down down up down nochange down down nochange nochange up 2 6 8
pert_240845 down nochange nochange down down up down nochange down nochange down nochange up 2 6 8
pert_240851 down nochange nochange down down up down nochange down nochange nochange down up 2 6 8
pert_240881 down nochange nochange down down up down nochange down up nochange nochange up 3 5 8
pert_240899 down nochange nochange down down up down nochange nochange down down nochange up 2 6 8
pert_240905 down nochange nochange down down up down nochange nochange down nochange down up 2 6 8
pert_240923 down nochange nochange down down up down nochange nochange nochange down down up 2 6 8
pert_240941 down nochange nochange down down up down nochange nochange nochange up down up 3 5 8
pert_240953 down nochange nochange down down up down nochange nochange up down nochange up 3 5 8
pert_240959 down nochange nochange down down up down nochange nochange up nochange down up 3 5 8
pert_241175 down nochange nochange down down up down up nochange nochange nochange down up 3 5 8
pert_241313 down nochange nochange down down up nochange down down down nochange nochange up 2 6 8
pert_241331 down nochange nochange down down up nochange down down nochange down nochange up 2 6 8
pert_241337 down nochange nochange down down up nochange down down nochange nochange down up 2 6 8
pert_241349 down nochange nochange down down up nochange down down nochange up nochange up 3 5 8
pert_241367 down nochange nochange down down up nochange down down up nochange nochange up 3 5 8
pert_241385 down nochange nochange down down up nochange down nochange down down nochange up 2 6 8
pert_241391 down nochange nochange down down up nochange down nochange down nochange down up 2 6 8
pert_241403 down nochange nochange down down up nochange down nochange down up nochange up 3 5 8
pert_241409 down nochange nochange down down up nochange down nochange nochange down down up 2 6 8
pert_241427 down nochange nochange down down up nochange down nochange nochange up down up 3 5 8
pert_241439 down nochange nochange down down up nochange down nochange up down nochange up 3 5 8
pert_241445 down nochange nochange down down up nochange down nochange up nochange down up 3 5 8
pert_241457 down nochange nochange down down up nochange down nochange up up nochange up 4 4 8
pert_241547 down nochange nochange down down up nochange nochange down down down nochange up 2 6 8
pert_241553 down nochange nochange down down up nochange nochange down down nochange down up 2 6 8
pert_241565 down nochange nochange down down up nochange nochange down down up nochange up 3 5 8
pert_241571 down nochange nochange down down up nochange nochange down nochange down down up 2 6 8
pert_241589 down nochange nochange down down up nochange nochange down nochange up down up 3 5 8
pert_241601 down nochange nochange down down up nochange nochange down up down nochange up 3 5 8
pert_241607 down nochange nochange down down up nochange nochange down up nochange down up 3 5 8
pert_241619 down nochange nochange down down up nochange nochange down up up nochange up 4 4 8
pert_241625 down nochange nochange down down up nochange nochange nochange down down down up 2 6 8
pert_241643 down nochange nochange down down up nochange nochange nochange down up down up 3 5 8
pert_241679 down nochange nochange down down up nochange nochange nochange up down down up 3 5 8
pert_241697 down nochange nochange down down up nochange nochange nochange up up down up 4 4 8
pert_241823 down nochange nochange down down up nochange up down nochange nochange down up 3 5 8
pert_241877 down nochange nochange down down up nochange up nochange down nochange down up 3 5 8
pert_241895 down nochange nochange down down up nochange up nochange nochange down down up 3 5 8
pert_241913 down nochange nochange down down up nochange up nochange nochange up down up 4 4 8
pert_241931 down nochange nochange down down up nochange up nochange up nochange down up 4 4 8
pert_242147 down nochange nochange down down up up down nochange nochange nochange down up 3 5 8
pert_242285 down nochange nochange down down up up nochange down down nochange nochange up 3 5 8
pert_242303 down nochange nochange down down up up nochange down nochange down nochange up 3 5 8
pert_242309 down nochange nochange down down up up nochange down nochange nochange down up 3 5 8
pert_242357 down nochange nochange down down up up nochange nochange down down nochange up 3 5 8
pert_242363 down nochange nochange down down up up nochange nochange down nochange down up 3 5 8
pert_242381 down nochange nochange down down up up nochange nochange nochange down down up 3 5 8
pert_242399 down nochange nochange down down up up nochange nochange nochange up down up 4 4 8
pert_242411 down nochange nochange down down up up nochange nochange up down nochange up 4 4 8
pert_242417 down nochange nochange down down up up nochange nochange up nochange down up 4 4 8
pert_242633 down nochange nochange down down up up up nochange nochange nochange down up 4 4 8
pert_242767 down nochange nochange down nochange down down down down down nochange down nochange 0 8 8
pert_242785 down nochange nochange down nochange down down down down nochange down down nochange 0 8 8
pert_242795 down nochange nochange down nochange down down down down nochange nochange down up 1 7 8
pert_242821 down nochange nochange down nochange down down down down up nochange down nochange 1 7 8
pert_242839 down nochange nochange down nochange down down down nochange down down down nochange 0 8 8
pert_242849 down nochange nochange down nochange down down down nochange down nochange down up 1 7 8
pert_242867 down nochange nochange down nochange down down down nochange nochange down down up 1 7 8
pert_242885 down nochange nochange down nochange down down down nochange nochange up down up 2 6 8
pert_242893 down nochange nochange down nochange down down down nochange up down down nochange 1 7 8
pert_242903 down nochange nochange down nochange down down down nochange up nochange down up 2 6 8
pert_243001 down nochange nochange down nochange down down nochange down down down down nochange 0 8 8
pert_243055 down nochange nochange down nochange down down nochange down up down down nochange 1 7 8
pert_243487 down nochange nochange down nochange down nochange down down down down down nochange 0 8 8
pert_243495 down nochange nochange down nochange down nochange down down down nochange down down 0 8 8
pert_243497 down nochange nochange down nochange down nochange down down down nochange down up 1 7 8
pert_243505 down nochange nochange down nochange down nochange down down down up down nochange 1 7 8
pert_243513 down nochange nochange down nochange down nochange down down nochange down down down 0 8 8
pert_243515 down nochange nochange down nochange down nochange down down nochange down down up 1 7 8
pert_243531 down nochange nochange down nochange down nochange down down nochange up down down 1 7 8
pert_243533 down nochange nochange down nochange down nochange down down nochange up down up 2 6 8
pert_243541 down nochange nochange down nochange down nochange down down up down down nochange 1 7 8
pert_243549 down nochange nochange down nochange down nochange down down up nochange down down 1 7 8
pert_243551 down nochange nochange down nochange down nochange down down up nochange down up 2 6 8
pert_243559 down nochange nochange down nochange down nochange down down up up down nochange 2 6 8
pert_243567 down nochange nochange down nochange down nochange down nochange down down down down 0 8 8
pert_243569 down nochange nochange down nochange down nochange down nochange down down down up 1 7 8
pert_243585 down nochange nochange down nochange down nochange down nochange down up down down 1 7 8
pert_243587 down nochange nochange down nochange down nochange down nochange down up down up 2 6 8
pert_243621 down nochange nochange down nochange down nochange down nochange up down down down 1 7 8
pert_243623 down nochange nochange down nochange down nochange down nochange up down down up 2 6 8
pert_243639 down nochange nochange down nochange down nochange down nochange up up down down 2 6 8
pert_243641 down nochange nochange down nochange down nochange down nochange up up down up 3 5 8
pert_243729 down nochange nochange down nochange down nochange nochange down down down down down 0 8 8
pert_243747 down nochange nochange down nochange down nochange nochange down down up down down 1 7 8
pert_243783 down nochange nochange down nochange down nochange nochange down up down down down 1 7 8
pert_243801 down nochange nochange down nochange down nochange nochange down up up down down 2 6 8
pert_244253 down nochange nochange down nochange down up down down nochange nochange down up 2 6 8
pert_244307 down nochange nochange down nochange down up down nochange down nochange down up 2 6 8
pert_244325 down nochange nochange down nochange down up down nochange nochange down down up 2 6 8
pert_244343 down nochange nochange down nochange down up down nochange nochange up down up 3 5 8
pert_244361 down nochange nochange down nochange down up down nochange up nochange down up 3 5 8
pert_244945 down nochange nochange down nochange nochange down down down down down down nochange 0 8 8
pert_244955 down nochange nochange down nochange nochange down down down down nochange down up 1 7 8
pert_244973 down nochange nochange down nochange nochange down down down nochange down down up 1 7 8
pert_244991 down nochange nochange down nochange nochange down down down nochange up down up 2 6 8
pert_244999 down nochange nochange down nochange nochange down down down up down down nochange 1 7 8
pert_245009 down nochange nochange down nochange nochange down down down up nochange down up 2 6 8
pert_245027 down nochange nochange down nochange nochange down down nochange down down down up 1 7 8
pert_245045 down nochange nochange down nochange nochange down down nochange down up down up 2 6 8
pert_245081 down nochange nochange down nochange nochange down down nochange up down down up 2 6 8
pert_245099 down nochange nochange down nochange nochange down down nochange up up down up 3 5 8
pert_245189 down nochange nochange down nochange nochange down nochange down down down down up 1 7 8
pert_245207 down nochange nochange down nochange nochange down nochange down down up down up 2 6 8
pert_245243 down nochange nochange down nochange nochange down nochange down up down down up 2 6 8
pert_245261 down nochange nochange down nochange nochange down nochange down up up down up 3 5 8
pert_245675 down nochange nochange down nochange nochange nochange down down down down down up 1 7 8
pert_245693 down nochange nochange down nochange nochange nochange down down down up down up 2 6 8
pert_245729 down nochange nochange down nochange nochange nochange down down up down down up 2 6 8
pert_245747 down nochange nochange down nochange nochange nochange down down up up down up 3 5 8
pert_246413 down nochange nochange down nochange nochange up down down down nochange down up 2 6 8
pert_246431 down nochange nochange down nochange nochange up down down nochange down down up 2 6 8
pert_246449 down nochange nochange down nochange nochange up down down nochange up down up 3 5 8
pert_246467 down nochange nochange down nochange nochange up down down up nochange down up 3 5 8
pert_246485 down nochange nochange down nochange nochange up down nochange down down down up 2 6 8
pert_246503 down nochange nochange down nochange nochange up down nochange down up down up 3 5 8
pert_246539 down nochange nochange down nochange nochange up down nochange up down down up 3 5 8
pert_246557 down nochange nochange down nochange nochange up down nochange up up down up 4 4 8
pert_246647 down nochange nochange down nochange nochange up nochange down down down down up 2 6 8
pert_246665 down nochange nochange down nochange nochange up nochange down down up down up 3 5 8
pert_246701 down nochange nochange down nochange nochange up nochange down up down down up 3 5 8
pert_246719 down nochange nochange down nochange nochange up nochange down up up down up 4 4 8
pert_247163 down nochange nochange down nochange up down down down nochange down nochange up 2 6 8
pert_247169 down nochange nochange down nochange up down down down nochange nochange down up 2 6 8
pert_247199 down nochange nochange down nochange up down down down up nochange nochange up 3 5 8
pert_247217 down nochange nochange down nochange up down down nochange down down nochange up 2 6 8
pert_247223 down nochange nochange down nochange up down down nochange down nochange down up 2 6 8
pert_247241 down nochange nochange down nochange up down down nochange nochange down down up 2 6 8
pert_247259 down nochange nochange down nochange up down down nochange nochange up down up 3 5 8
pert_247271 down nochange nochange down nochange up down down nochange up down nochange up 3 5 8
pert_247277 down nochange nochange down nochange up down down nochange up nochange down up 3 5 8
pert_247385 down nochange nochange down nochange up down nochange down down nochange down up 2 6 8
pert_247403 down nochange nochange down nochange up down nochange down nochange down down up 2 6 8
pert_247421 down nochange nochange down nochange up down nochange down nochange up down up 3 5 8
pert_247439 down nochange nochange down nochange up down nochange down up nochange down up 3 5 8
pert_247457 down nochange nochange down nochange up down nochange nochange down down down up 2 6 8
pert_247475 down nochange nochange down nochange up down nochange nochange down up down up 3 5 8
pert_247511 down nochange nochange down nochange up down nochange nochange up down down up 3 5 8
pert_247529 down nochange nochange down nochange up down nochange nochange up up down up 4 4 8
pert_247655 down nochange nochange down nochange up down up down nochange nochange down up 3 5 8
pert_247709 down nochange nochange down nochange up down up nochange down nochange down up 3 5 8
pert_247727 down nochange nochange down nochange up down up nochange nochange down down up 3 5 8
pert_247745 down nochange nochange down nochange up down up nochange nochange up down up 4 4 8
pert_247763 down nochange nochange down nochange up down up nochange up nochange down up 4 4 8
pert_247871 down nochange nochange down nochange up nochange down down down nochange down up 2 6 8
pert_247889 down nochange nochange down nochange up nochange down down nochange down down up 2 6 8
pert_247907 down nochange nochange down nochange up nochange down down nochange up down up 3 5 8
pert_247919 down nochange nochange down nochange up nochange down down up down nochange up 3 5 8
pert_247925 down nochange nochange down nochange up nochange down down up nochange down up 3 5 8
pert_247943 down nochange nochange down nochange up nochange down nochange down down down up 2 6 8
pert_247961 down nochange nochange down nochange up nochange down nochange down up down up 3 5 8
pert_247997 down nochange nochange down nochange up nochange down nochange up down down up 3 5 8
pert_248015 down nochange nochange down nochange up nochange down nochange up up down up 4 4 8
pert_248105 down nochange nochange down nochange up nochange nochange down down down down up 2 6 8
pert_248123 down nochange nochange down nochange up nochange nochange down down up down up 3 5 8
pert_248159 down nochange nochange down nochange up nochange nochange down up down down up 3 5 8
pert_248177 down nochange nochange down nochange up nochange nochange down up up down up 4 4 8
pert_248357 down nochange nochange down nochange up nochange up down down nochange down up 3 5 8
pert_248375 down nochange nochange down nochange up nochange up down nochange down down up 3 5 8
pert_248393 down nochange nochange down nochange up nochange up down nochange up down up 4 4 8
pert_248411 down nochange nochange down nochange up nochange up down up nochange down up 4 4 8
pert_248429 down nochange nochange down nochange up nochange up nochange down down down up 3 5 8
pert_248447 down nochange nochange down nochange up nochange up nochange down up down up 4 4 8
pert_248483 down nochange nochange down nochange up nochange up nochange up down down up 4 4 8
pert_248501 down nochange nochange down nochange up nochange up nochange up up down up 5 3 8
pert_248627 down nochange nochange down nochange up up down down nochange nochange down up 3 5 8
pert_248681 down nochange nochange down nochange up up down nochange down nochange down up 3 5 8
pert_248699 down nochange nochange down nochange up up down nochange nochange down down up 3 5 8
pert_248735 down nochange nochange down nochange up up down nochange up nochange down up 4 4 8
pert_248843 down nochange nochange down nochange up up nochange down down nochange down up 3 5 8
pert_248861 down nochange nochange down nochange up up nochange down nochange down down up 3 5 8
pert_248879 down nochange nochange down nochange up up nochange down nochange up down up 4 4 8
pert_248897 down nochange nochange down nochange up up nochange down up nochange down up 4 4 8
pert_248915 down nochange nochange down nochange up up nochange nochange down down down up 3 5 8
pert_248933 down nochange nochange down nochange up up nochange nochange down up down up 4 4 8
pert_248969 down nochange nochange down nochange up up nochange nochange up down down up 4 4 8
pert_249185 down nochange nochange down nochange up up up nochange nochange down down up 4 4 8
pert_249203 down nochange nochange down nochange up up up nochange nochange up down up 5 3 8
pert_255889 down nochange nochange nochange down down down down down down nochange down nochange 0 8 8
pert_255907 down nochange nochange nochange down down down down down nochange down down nochange 0 8 8
pert_255915 down nochange nochange nochange down down down down down nochange nochange down down 0 8 8
pert_255917 down nochange nochange nochange down down down down down nochange nochange down up 1 7 8
pert_255925 down nochange nochange nochange down down down down down nochange up down nochange 1 7 8
pert_255943 down nochange nochange nochange down down down down down up nochange down nochange 1 7 8
pert_255961 down nochange nochange nochange down down down down nochange down down down nochange 0 8 8
pert_255969 down nochange nochange nochange down down down down nochange down nochange down down 0 8 8
pert_255971 down nochange nochange nochange down down down down nochange down nochange down up 1 7 8
pert_255979 down nochange nochange nochange down down down down nochange down up down nochange 1 7 8
pert_255987 down nochange nochange nochange down down down down nochange nochange down down down 0 8 8
pert_255989 down nochange nochange nochange down down down down nochange nochange down down up 1 7 8
pert_256005 down nochange nochange nochange down down down down nochange nochange up down down 1 7 8
pert_256007 down nochange nochange nochange down down down down nochange nochange up down up 2 6 8
pert_256015 down nochange nochange nochange down down down down nochange up down down nochange 1 7 8
pert_256023 down nochange nochange nochange down down down down nochange up nochange down down 1 7 8
pert_256025 down nochange nochange nochange down down down down nochange up nochange down up 2 6 8
pert_256033 down nochange nochange nochange down down down down nochange up up down nochange 2 6 8
pert_256123 down nochange nochange nochange down down down nochange down down down down nochange 0 8 8
pert_256131 down nochange nochange nochange down down down nochange down down nochange down down 0 8 8
pert_256133 down nochange nochange nochange down down down nochange down down nochange down up 1 7 8
pert_256141 down nochange nochange nochange down down down nochange down down up down nochange 1 7 8
pert_256149 down nochange nochange nochange down down down nochange down nochange down down down 0 8 8
pert_256151 down nochange nochange nochange down down down nochange down nochange down down up 1 7 8
pert_256167 down nochange nochange nochange down down down nochange down nochange up down down 1 7 8
pert_256169 down nochange nochange nochange down down down nochange down nochange up down up 2 6 8
pert_256177 down nochange nochange nochange down down down nochange down up down down nochange 1 7 8
pert_256185 down nochange nochange nochange down down down nochange down up nochange down down 1 7 8
pert_256187 down nochange nochange nochange down down down nochange down up nochange down up 2 6 8
pert_256195 down nochange nochange nochange down down down nochange down up up down nochange 2 6 8
pert_256203 down nochange nochange nochange down down down nochange nochange down down down down 0 8 8
pert_256205 down nochange nochange nochange down down down nochange nochange down down down up 1 7 8
pert_256221 down nochange nochange nochange down down down nochange nochange down up down down 1 7 8
pert_256223 down nochange nochange nochange down down down nochange nochange down up down up 2 6 8
pert_256257 down nochange nochange nochange down down down nochange nochange up down down down 1 7 8
pert_256259 down nochange nochange nochange down down down nochange nochange up down down up 2 6 8
pert_256275 down nochange nochange nochange down down down nochange nochange up up down down 2 6 8
pert_256277 down nochange nochange nochange down down down nochange nochange up up down up 3 5 8
pert_256375 down nochange nochange nochange down down down up down down nochange down nochange 1 7 8
pert_256393 down nochange nochange nochange down down down up down nochange down down nochange 1 7 8
pert_256401 down nochange nochange nochange down down down up down nochange nochange down down 1 7 8
pert_256403 down nochange nochange nochange down down down up down nochange nochange down up 2 6 8
pert_256411 down nochange nochange nochange down down down up down nochange up down nochange 2 6 8
pert_256429 down nochange nochange nochange down down down up down up nochange down nochange 2 6 8
pert_256447 down nochange nochange nochange down down down up nochange down down down nochange 1 7 8
pert_256455 down nochange nochange nochange down down down up nochange down nochange down down 1 7 8
pert_256457 down nochange nochange nochange down down down up nochange down nochange down up 2 6 8
pert_256465 down nochange nochange nochange down down down up nochange down up down nochange 2 6 8
pert_256473 down nochange nochange nochange down down down up nochange nochange down down down 1 7 8
pert_256475 down nochange nochange nochange down down down up nochange nochange down down up 2 6 8
pert_256491 down nochange nochange nochange down down down up nochange nochange up down down 2 6 8
pert_256493 down nochange nochange nochange down down down up nochange nochange up down up 3 5 8
pert_256501 down nochange nochange nochange down down down up nochange up down down nochange 2 6 8
pert_256509 down nochange nochange nochange down down down up nochange up nochange down down 2 6 8
pert_256511 down nochange nochange nochange down down down up nochange up nochange down up 3 5 8
pert_256519 down nochange nochange nochange down down down up nochange up up down nochange 3 5 8
pert_256609 down nochange nochange nochange down down nochange down down down down down nochange 0 8 8
pert_256617 down nochange nochange nochange down down nochange down down down nochange down down 0 8 8
pert_256619 down nochange nochange nochange down down nochange down down down nochange down up 1 7 8
pert_256627 down nochange nochange nochange down down nochange down down down up down nochange 1 7 8
pert_256635 down nochange nochange nochange down down nochange down down nochange down down down 0 8 8
pert_256637 down nochange nochange nochange down down nochange down down nochange down down up 1 7 8
pert_256653 down nochange nochange nochange down down nochange down down nochange up down down 1 7 8
pert_256655 down nochange nochange nochange down down nochange down down nochange up down up 2 6 8
pert_256663 down nochange nochange nochange down down nochange down down up down down nochange 1 7 8
pert_256671 down nochange nochange nochange down down nochange down down up nochange down down 1 7 8
